Time Stamp,ID,Extended,Dir,Bus,LEN,D1,D2,D3,D4,D5,D6,D7,D8
313083993,00000100,false,Rx,0,8,00,00,00,00,90,01,12,00,
313119707,00000108,false,Rx,0,8,01,F4,01,70,90,01,00,00,
313120151,00000109,false,Rx,0,8,02,01,00,00,00,24,FF,5A,
313158551,00000101,false,Rx,0,8,00,FF,5A,3C,00,00,00,00,
313219764,00000108,false,Rx,0,8,01,F4,01,70,90,01,00,00,
313220212,00000109,false,Rx,0,8,02,01,00,00,00,24,FF,5A,
313233610,00000102,false,Rx,0,8,02,89,01,00,00,09,09,00,
313308566,00000100,false,Rx,0,8,00,00,00,00,90,01,12,00,
313319815,00000108,false,Rx,0,8,01,F4,01,70,90,01,00,00,
313320258,00000109,false,Rx,0,8,02,01,00,00,00,24,FF,5A,
313383698,00000101,false,Rx,0,8,00,FF,5A,3C,00,00,00,00,
313419829,00000108,false,Rx,0,8,01,F4,01,70,90,01,00,00,
313420274,00000109,false,Rx,0,8,02,01,00,00,00,24,FF,5A,
313458556,00000102,false,Rx,0,8,02,89,01,00,00,09,09,00,
313519815,00000108,false,Rx,0,8,01,F4,01,70,90,01,00,00,
313520260,00000109,false,Rx,0,8,02,01,00,00,00,24,FF,5A,
313534029,00000100,false,Rx,0,8,00,00,00,00,90,01,12,00,
313608574,00000101,false,Rx,0,8,00,FF,5A,3C,00,00,00,00,
313619945,00000108,false,Rx,0,8,01,F4,01,70,90,01,00,00,
313620398,00000109,false,Rx,0,8,02,00,00,00,00,24,FF,5A,
313683890,00000102,false,Rx,0,8,02,89,01,00,00,09,09,00,
313719937,00000108,false,Rx,0,8,01,F4,01,70,90,01,00,00,
313720391,00000109,false,Rx,0,8,02,00,00,00,00,24,FF,5A,
313758711,00000100,false,Rx,0,8,00,00,00,00,90,01,12,00,
313819980,00000108,false,Rx,0,8,01,F4,01,70,90,01,00,00,
313820439,00000109,false,Rx,0,8,02,00,00,00,00,24,FF,5A,
313833659,00000101,false,Rx,0,8,00,FF,5A,3C,00,00,00,00,
313908709,00000102,false,Rx,0,8,02,89,01,00,00,09,09,00,
313919999,00000108,false,Rx,0,8,01,F4,01,70,90,01,00,00,
313920450,00000109,false,Rx,0,8,02,00,00,00,00,24,FF,5A,
313983623,00000100,false,Rx,0,8,00,00,00,00,90,01,12,00,
314020028,00000108,false,Rx,0,8,01,F4,01,70,90,01,00,00,
314020480,00000109,false,Rx,0,8,02,01,00,00,00,24,FF,5A,
314058752,00000101,false,Rx,0,8,00,FF,5A,3C,00,00,00,00,
314120058,00000108,false,Rx,0,8,01,F4,01,70,90,01,00,00,
314120510,00000109,false,Rx,0,8,02,01,00,00,00,24,FF,5A,
314135009,00000102,false,Rx,0,8,02,89,01,00,00,09,09,00,
314208622,00000100,false,Rx,0,8,00,00,00,00,90,01,12,00,
314220018,00000108,false,Rx,0,8,01,F4,01,70,90,01,00,00,
314220469,00000109,false,Rx,0,8,02,01,00,00,00,24,FF,5A,
314283636,00000101,false,Rx,0,8,00,FF,5A,3C,00,00,00,00,
314320025,00000108,false,Rx,0,8,01,F4,01,70,90,01,00,00,
314320482,00000109,false,Rx,0,8,02,00,00,00,00,24,FF,5A,
314358763,00000102,false,Rx,0,8,02,89,01,00,00,09,09,00,
314420185,00000108,false,Rx,0,8,01,F4,01,70,90,01,00,00,
314420635,00000109,false,Rx,0,8,02,00,00,00,00,24,FF,5A,
314433618,00000100,false,Rx,0,8,00,00,00,00,90,01,12,00,
314508601,00000101,false,Rx,0,8,00,FF,5A,3C,00,00,00,00,
314520237,00000108,false,Rx,0,8,01,F4,01,70,90,01,00,00,
314520688,00000109,false,Rx,0,8,02,00,00,00,00,24,FF,5A,
314583727,00000102,false,Rx,0,8,02,89,01,00,00,09,09,00,
314620111,00000108,false,Rx,0,8,01,F4,01,70,90,01,00,00,
314620561,00000109,false,Rx,0,8,02,01,00,00,00,24,FF,5A,
314658661,00000100,false,Rx,0,8,00,00,00,00,90,01,12,00,
314720164,00000108,false,Rx,0,8,01,F4,01,70,90,01,00,00,
314720614,00000109,false,Rx,0,8,02,00,00,00,00,24,FF,5A,
314733788,00000101,false,Rx,0,8,00,FF,5A,3C,00,00,00,00,
314808769,00000102,false,Rx,0,8,02,89,01,00,00,09,09,00,
314820274,00000108,false,Rx,0,8,01,F4,01,70,90,01,00,00,
314820723,00000109,false,Rx,0,8,02,01,00,00,00,24,FF,5A,
314884023,00000100,false,Rx,0,8,00,00,00,00,90,01,12,00,
314920317,00000108,false,Rx,0,8,01,F4,01,70,90,01,00,00,
314920767,00000109,false,Rx,0,8,02,02,00,00,00,24,FF,5A,
314958799,00000101,false,Rx,0,8,00,FF,5A,3C,00,00,00,00,
315020236,00000108,false,Rx,0,8,01,F4,01,70,90,01,00,00,
315020687,00000109,false,Rx,0,8,02,04,00,00,00,24,FF,5A,
315034125,00000102,false,Rx,0,8,02,89,01,00,00,09,09,00,
315108665,00000100,false,Rx,0,8,00,00,00,00,90,01,12,00,
315120390,00000108,false,Rx,0,8,01,F4,01,70,90,01,00,00,
315120844,00000109,false,Rx,0,8,02,56,00,00,00,24,FF,5A,
315183786,00000101,false,Rx,0,8,00,FF,5A,3C,00,00,00,00,
315220399,00000108,false,Rx,0,8,01,F4,01,70,90,01,00,00,
315220846,00000109,false,Rx,0,8,02,F1,00,00,00,24,FF,5A,
315258690,00000102,false,Rx,0,8,02,89,01,00,00,09,09,00,
315320434,00000108,false,Rx,0,8,01,F4,01,70,90,01,00,00,
315320755,00000109,false,Rx,0,8,02,28,01,00,00,24,FF,5A,
315333690,00000100,false,Rx,0,8,00,00,00,00,90,01,12,00,
315408781,00000101,false,Rx,0,8,00,FF,5A,3C,00,00,00,00,
315420345,00000108,false,Rx,0,8,01,F4,01,70,90,01,00,00,
315420862,00000109,false,Rx,0,8,02,76,01,00,00,24,FF,5A,
315484053,00000102,false,Rx,0,8,02,89,01,00,00,09,09,00,
315520439,00000108,false,Rx,0,8,01,F4,01,70,90,01,00,00,
315520893,00000109,false,Rx,0,8,02,B6,01,00,00,24,FF,5A,
315558681,00000100,false,Rx,0,8,00,00,00,00,90,01,12,00,
315620530,00000108,false,Rx,0,8,01,F4,01,70,90,01,00,00,
315620980,00000109,false,Rx,0,8,02,C3,01,00,00,24,FF,5A,
315633773,00000101,false,Rx,0,8,00,FF,5A,3C,00,00,00,00,
315708659,00000102,false,Rx,0,8,02,89,01,00,00,09,09,00,
315722199,00000108,false,Rx,0,8,01,F4,01,70,90,01,00,00,
315722207,00000109,false,Rx,0,8,02,DC,01,00,00,24,FF,5A,
315783917,00000100,false,Rx,0,8,00,00,00,00,90,01,12,00,
315820536,00000108,false,Rx,0,8,01,F4,01,70,90,01,00,00,
315822890,00000109,false,Rx,0,8,02,E1,01,00,00,24,FF,5A,
315858652,00000101,false,Rx,0,8,00,FF,5A,3C,00,00,00,00,
315920604,00000108,false,Rx,0,8,01,F4,01,70,90,01,00,00,
315920860,00000109,false,Rx,0,8,02,E8,01,00,00,24,FF,5A,
315933804,00000102,false,Rx,0,8,02,89,01,00,00,09,09,00,
316008675,00000100,false,Rx,0,8,00,00,00,00,90,01,12,00,
316020502,00000108,false,Rx,0,8,01,F4,01,70,90,01,00,00,
316020944,00000109,false,Rx,0,8,02,EC,01,00,00,24,FF,5A,
316083814,00000101,false,Rx,0,8,00,FF,5A,3C,00,00,00,00,
316120581,00000108,false,Rx,0,8,01,F4,01,70,90,01,00,00,
316121024,00000109,false,Rx,0,8,02,EF,01,00,00,24,FF,5A,
316158720,00000102,false,Rx,0,8,02,89,01,00,00,09,09,00,
316220689,00000108,false,Rx,0,8,01,F4,01,70,90,01,00,00,
316221133,00000109,false,Rx,0,8,02,F1,01,00,00,24,FF,5A,
316233855,00000100,false,Rx,0,8,00,00,00,00,90,01,12,00,
316308799,00000101,false,Rx,0,8,00,FF,5A,3C,00,00,00,00,
316320634,00000108,false,Rx,0,8,01,F4,01,70,90,01,00,00,
316321076,00000109,false,Rx,0,8,02,F2,01,00,00,24,FF,5A,
316383682,00000102,false,Rx,0,8,02,89,01,00,00,09,09,00,
316420613,00000108,false,Rx,0,8,01,F4,01,70,90,01,00,00,
316421058,00000109,false,Rx,0,8,02,F2,01,00,00,24,FF,5A,
316458793,00000100,false,Rx,0,8,00,00,00,00,90,01,12,00,
316520743,00000108,false,Rx,0,8,01,F4,01,70,90,01,00,00,
316521188,00000109,false,Rx,0,8,02,F3,01,00,00,24,FF,5A,
316533703,00000101,false,Rx,0,8,00,FF,5A,3C,00,00,00,00,
316608729,00000102,false,Rx,0,8,02,89,01,00,00,09,09,00,
316620753,00000108,false,Rx,0,8,01,F4,01,70,90,01,00,00,
316621196,00000109,false,Rx,0,8,02,F3,01,00,00,24,FF,5A,
