Time Stamp,ID,Extended,Dir,Bus,LEN,D1,D2,D3,D4,D5,D6,D7,D8
29837226,00000523,false,Rx,0,6,02,06,F8,FF,FF,FF,00,00,
29883669,00000528,false,Rx,0,6,07,0D,46,10,00,00,00,00,
29890063,00000100,false,Rx,0,8,00,00,00,00,9A,01,C8,00,
29890311,00000101,false,Rx,0,8,00,FF,FE,00,00,00,00,00,
29890556,00000102,false,Rx,0,8,01,90,01,00,00,01,00,00,
29990072,00000100,false,Rx,0,8,00,00,00,00,9A,01,C8,00,
29990307,00000101,false,Rx,0,8,00,FF,FE,00,00,00,00,00,
29990572,00000102,false,Rx,0,8,01,90,01,00,00,01,00,00,
30014675,00000525,false,Rx,0,6,04,05,8E,00,00,00,00,00,
30065048,00000522,false,Rx,0,6,01,05,C7,74,05,00,00,00,
30090058,00000100,false,Rx,0,8,00,00,00,00,9A,01,C8,00,
30090306,00000101,false,Rx,0,8,00,FF,FE,00,00,00,00,00,
30090558,00000102,false,Rx,0,8,01,90,01,00,00,01,00,00,
30190063,00000100,false,Rx,0,8,00,00,00,00,9A,01,C8,00,
30190303,00000101,false,Rx,0,8,00,FF,FE,00,00,00,00,00,
30190556,00000102,false,Rx,0,8,01,90,01,00,00,01,00,00,
30244494,00000524,false,Rx,0,6,03,02,E4,FF,FF,FF,00,00,
30290056,00000100,false,Rx,0,8,00,00,00,00,9A,01,C8,00,
30290307,00000101,false,Rx,0,8,00,FF,FE,00,00,00,00,00,
30290553,00000102,false,Rx,0,8,01,90,01,00,00,01,00,00,
30359411,00000521,false,Rx,0,6,00,00,F8,FF,FF,FF,00,00,
30390064,00000100,false,Rx,0,8,00,00,00,00,9A,01,C8,00,
30390301,00000101,false,Rx,0,8,00,FF,FE,00,00,00,00,00,
30390547,00000102,false,Rx,0,8,01,90,01,00,00,01,00,00,
30400065,00000526,false,Rx,0,6,05,0F,05,00,00,00,00,00,
30486762,00000523,false,Rx,0,6,02,07,EB,FF,FF,FF,00,00,
30486983,00000527,false,Rx,0,6,06,0D,3D,A9,00,00,00,00,
30490047,00000100,false,Rx,0,8,00,00,00,00,9A,01,C8,00,
30490299,00000101,false,Rx,0,8,00,FF,FE,00,00,00,00,00,
30490545,00000102,false,Rx,0,8,01,90,01,00,00,01,00,00,
30590054,00000100,false,Rx,0,8,00,00,00,00,9A,01,C8,00,
30590295,00000101,false,Rx,0,8,00,FF,FE,00,00,00,00,00,
30590547,00000102,false,Rx,0,8,01,90,01,00,00,01,00,00,
30623599,00000528,false,Rx,0,6,07,0E,46,10,00,00,00,00,
30690044,00000100,false,Rx,0,8,00,00,00,00,9A,01,C8,00,
30690292,00000101,false,Rx,0,8,00,FF,FE,00,00,00,00,00,
30690544,00000102,false,Rx,0,8,01,90,01,00,00,01,00,00,
30696136,00000522,false,Rx,0,6,01,06,D0,74,05,00,00,00,
30700156,00000525,false,Rx,0,6,04,06,8F,00,00,00,00,00,
30790053,00000100,false,Rx,0,8,00,00,00,00,9A,01,C8,00,
30790305,00000101,false,Rx,0,8,00,FF,FE,00,00,00,00,00,
30790541,00000102,false,Rx,0,8,01,90,01,00,00,01,00,00,
30890044,00000100,false,Rx,0,8,00,00,00,00,9A,01,C8,00,
30890291,00000101,false,Rx,0,8,00,FF,FE,00,00,00,00,00,
30890540,00000102,false,Rx,0,8,01,90,01,00,00,01,00,00,
