Time Stamp,ID,Extended,Dir,Bus,LEN,D1,D2,D3,D4,D5,D6,D7,D8
22595450,00000100,false,Rx,0,8,00,00,00,00,8E,01,C8,00,
22595702,00000101,false,Rx,0,8,00,FF,FE,00,00,00,00,00,
22595942,00000102,false,Rx,0,8,01,84,01,00,00,01,00,00,
22695450,00000100,false,Rx,0,8,00,00,00,00,8E,01,C8,00,
22695697,00000101,false,Rx,0,8,00,FF,FE,00,00,00,00,00,
22695945,00000102,false,Rx,0,8,01,84,01,00,00,01,00,00,
22795444,00000100,false,Rx,0,8,00,00,00,00,8E,01,C8,00,
22795696,00000101,false,Rx,0,8,00,FF,FE,00,00,00,00,00,
22795943,00000102,false,Rx,0,8,01,84,01,00,00,01,00,00,
22810477,00000526,false,Rx,0,6,05,06,01,00,00,00,00,00,
22846378,00000523,false,Rx,0,6,02,08,E7,FF,FF,FF,00,00,
22895440,00000100,false,Rx,0,8,00,00,00,00,8E,01,C8,00,
22895695,00000101,false,Rx,0,8,00,FF,FE,00,00,00,00,00,
22895935,00000102,false,Rx,0,8,01,84,01,00,00,01,00,00,
22995443,00000100,false,Rx,0,8,00,00,00,00,8E,01,C8,00,
22995689,00000101,false,Rx,0,8,00,FF,FE,00,00,00,00,00,
22995935,00000102,false,Rx,0,8,01,84,01,00,00,01,00,00,
23023502,00000521,false,Rx,0,6,00,06,03,00,00,00,00,00,
23039627,00000525,false,Rx,0,6,04,0C,C2,00,00,00,00,00,
23051694,00000524,false,Rx,0,6,03,02,E7,FF,FF,FF,00,00,
23053689,00000522,false,Rx,0,6,01,0F,00,C2,05,00,00,00,
23083955,00000527,false,Rx,0,6,06,01,12,00,00,00,00,00,
23095440,00000100,false,Rx,0,8,00,00,00,00,8E,01,C8,00,
23095687,00000101,false,Rx,0,8,00,FF,FE,00,00,00,00,00,
23095933,00000102,false,Rx,0,8,01,84,01,00,00,01,00,00,
23176557,00000528,false,Rx,0,6,07,0C,01,00,00,00,00,00,
23195437,00000100,false,Rx,0,8,00,00,00,00,8E,01,C8,00,
23195683,00000101,false,Rx,0,8,00,FF,FE,00,00,00,00,00,
23195929,00000102,false,Rx,0,8,01,84,01,00,00,01,00,00,
23295438,00000100,false,Rx,0,8,00,00,00,00,8E,01,C8,00,
23295683,00000101,false,Rx,0,8,00,FF,FE,00,00,00,00,00,
23295932,00000102,false,Rx,0,8,01,84,01,00,00,01,00,00,
23395433,00000100,false,Rx,0,8,00,00,00,00,8E,01,C8,00,
23395685,00000101,false,Rx,0,8,00,FF,FE,00,00,00,00,00,
23395929,00000102,false,Rx,0,8,01,84,01,00,00,01,00,00,
23494521,00000523,false,Rx,0,6,02,09,F3,FF,FF,FF,00,00,
23495434,00000100,false,Rx,0,8,00,00,00,00,8E,01,C8,00,
23495679,00000101,false,Rx,0,8,00,FF,FE,00,00,00,00,00,
23495925,00000102,false,Rx,0,8,01,84,01,00,00,01,00,00,
23512970,00000526,false,Rx,0,6,05,07,06,00,00,00,00,00,
23595429,00000100,false,Rx,0,8,00,00,00,00,8E,01,C8,00,
23595675,00000101,false,Rx,0,8,00,FF,FE,00,00,00,00,00,
23595924,00000102,false,Rx,0,8,01,84,01,00,00,01,00,00,
23635409,00000521,false,Rx,0,6,00,07,09,00,00,00,00,00,
23683720,00000522,false,Rx,0,6,01,00,01,C2,05,00,00,00,
23695428,00000100,false,Rx,0,8,00,00,00,00,8E,01,C8,00,
23695673,00000101,false,Rx,0,8,00,FF,FE,00,00,00,00,00,
23695919,00000102,false,Rx,0,8,01,84,01,00,00,01,00,00,
23717963,00000524,false,Rx,0,6,03,03,F7,FF,FF,FF,00,00,
23724015,00000525,false,Rx,0,6,04,0D,C2,00,00,00,00,00,
23795421,00000100,false,Rx,0,8,00,00,00,00,8E,01,C8,00,
23795674,00000101,false,Rx,0,8,00,FF,FE,00,00,00,00,00,
23795928,00000102,false,Rx,0,8,01,84,01,00,00,01,00,00,
23804563,00000527,false,Rx,0,6,06,02,12,00,00,00,00,00,
23895419,00000100,false,Rx,0,8,00,00,00,00,8E,01,C8,00,
23895671,00000101,false,Rx,0,8,00,FF,FE,00,00,00,00,00,
23895918,00000102,false,Rx,0,8,01,84,01,00,00,01,00,00,
23915273,00000528,false,Rx,0,6,07,0D,01,00,00,00,00,00,
23995422,00000100,false,Rx,0,8,00,00,00,00,8E,01,C8,00,
23995667,00000101,false,Rx,0,8,00,FF,FE,00,00,00,00,00,
23995914,00000102,false,Rx,0,8,01,84,01,00,00,01,00,00,
24095421,00000100,false,Rx,0,8,00,00,00,00,8E,01,C8,00,
24095666,00000101,false,Rx,0,8,00,FF,FE,00,00,00,00,00,
24095914,00000102,false,Rx,0,8,01,84,01,00,00,01,00,00,
24142659,00000523,false,Rx,0,6,02,0A,FB,FF,FF,FF,00,00,
24195417,00000100,false,Rx,0,8,00,00,00,00,8E,01,C8,00,
24195663,00000101,false,Rx,0,8,00,FF,FE,00,00,00,00,00,
24195910,00000102,false,Rx,0,8,01,84,01,00,00,01,00,00,
24215452,00000526,false,Rx,0,6,05,08,09,00,00,00,00,00,
24247316,00000521,false,Rx,0,6,00,08,0F,00,00,00,00,00,
24295411,00000100,false,Rx,0,8,00,00,00,00,8E,01,C8,00,
24295666,00000101,false,Rx,0,8,00,FF,FE,00,00,00,00,00,
24295906,00000102,false,Rx,0,8,01,84,01,00,00,01,00,00,
24314323,00000522,false,Rx,0,6,01,01,07,C2,05,00,00,00,
24384212,00000524,false,Rx,0,6,03,04,F1,FF,FF,FF,00,00,
24395411,00000100,false,Rx,0,8,00,00,00,00,8E,01,C8,00,
24395659,00000101,false,Rx,0,8,00,FF,FE,00,00,00,00,00,
24395905,00000102,false,Rx,0,8,01,84,01,00,00,01,00,00,
24408372,00000525,false,Rx,0,6,04,0E,C3,00,00,00,00,00,
24495410,00000100,false,Rx,0,8,00,00,00,00,8E,01,C8,00,
24495662,00000101,false,Rx,0,8,00,FF,FE,00,00,00,00,00,
24495902,00000102,false,Rx,0,8,01,84,01,00,00,01,00,00,
24525175,00000527,false,Rx,0,6,06,03,12,00,00,00,00,00,
24595406,00000100,false,Rx,0,8,00,00,00,00,8E,01,C8,00,
24595659,00000101,false,Rx,0,8,00,FF,FE,00,00,00,00,00,
24595906,00000102,false,Rx,0,8,01,84,01,00,00,01,00,00,
24654013,00000528,false,Rx,0,6,07,0E,01,00,00,00,00,00,
24695402,00000100,false,Rx,0,8,00,00,00,00,8E,01,C8,00,
24695654,00000101,false,Rx,0,8,00,FF,FE,00,00,00,00,00,
24695899,00000102,false,Rx,0,8,01,84,01,00,00,01,00,00,
24790805,00000523,false,Rx,0,6,02,0B,FB,FF,FF,FF,00,00,
24795401,00000100,false,Rx,0,8,00,00,00,00,8E,01,C8,00,
24795652,00000101,false,Rx,0,8,00,FF,FE,00,00,00,00,00,
24795898,00000102,false,Rx,0,8,01,84,01,00,00,01,00,00,
24860225,00000521,false,Rx,0,6,00,09,10,00,00,00,00,00,
24895403,00000100,false,Rx,0,8,00,00,00,00,8E,01,C8,00,
24895648,00000101,false,Rx,0,8,00,FF,FE,00,00,00,00,00,
24895894,00000102,false,Rx,0,8,01,84,01,00,00,01,00,00,
24918168,00000526,false,Rx,0,6,05,09,14,00,00,00,00,00,
24943766,00000522,false,Rx,0,6,01,02,0C,C2,05,00,00,00,
24995396,00000100,false,Rx,0,8,00,00,00,00,8E,01,C8,00,
24995649,00000101,false,Rx,0,8,00,FF,FE,00,00,00,00,00,
24995892,00000102,false,Rx,0,8,01,84,01,00,00,01,00,00,
25050464,00000524,false,Rx,0,6,03,05,E2,FF,FF,FF,00,00,
25092754,00000525,false,Rx,0,6,04,0F,C2,00,00,00,00,00,
25095399,00000100,false,Rx,0,8,00,00,00,00,8E,01,C8,00,
25095645,00000101,false,Rx,0,8,00,FF,FE,00,00,00,00,00,
25095893,00000102,false,Rx,0,8,01,84,01,00,00,01,00,00,
25195391,00000100,false,Rx,0,8,00,00,00,00,8E,01,C8,00,
25195643,00000101,false,Rx,0,8,00,FF,FE,00,00,00,00,00,
25195893,00000102,false,Rx,0,8,01,84,01,00,00,01,00,00,
25245770,00000527,false,Rx,0,6,06,04,12,00,00,00,00,00,
25295391,00000100,false,Rx,0,8,00,00,00,00,8E,01,C8,00,
25295643,00000101,false,Rx,0,8,00,FF,FE,00,00,00,00,00,
25295890,00000102,false,Rx,0,8,01,84,01,00,00,01,00,00,
25392719,00000528,false,Rx,0,6,07,0F,01,00,00,00,00,00,
25395388,00000100,false,Rx,0,8,00,00,00,00,8E,01,C8,00,
25395639,00000101,false,Rx,0,8,00,FF,FE,00,00,00,00,00,
25395886,00000102,false,Rx,0,8,01,84,01,00,00,01,00,00,
25438946,00000523,false,Rx,0,6,02,0C,F2,FF,FF,FF,00,00,
25472150,00000521,false,Rx,0,6,00,0A,0B,00,00,00,00,00,
25495390,00000100,false,Rx,0,8,00,00,00,00,8E,01,C8,00,
25495642,00000101,false,Rx,0,8,00,FF,FE,00,00,00,00,00,
25495883,00000102,false,Rx,0,8,01,84,01,00,00,01,00,00,
25573803,00000522,false,Rx,0,6,01,03,02,C2,05,00,00,00,
25595384,00000100,false,Rx,0,8,00,00,00,00,8E,01,C8,00,
25595637,00000101,false,Rx,0,8,00,FF,FE,00,00,00,00,00,
25595884,00000102,false,Rx,0,8,01,84,01,00,00,01,00,00,
25620416,00000526,false,Rx,0,6,05,0A,FA,FF,FF,FF,00,00,
25695387,00000100,false,Rx,0,8,00,00,00,00,8E,01,C8,00,
25695632,00000101,false,Rx,0,8,00,FF,FE,00,00,00,00,00,
25695878,00000102,false,Rx,0,8,01,84,01,00,00,01,00,00,
25716721,00000524,false,Rx,0,6,03,06,F3,FF,FF,FF,00,00,
25777122,00000525,false,Rx,0,6,04,00,C2,00,00,00,00,00,
25795380,00000100,false,Rx,0,8,00,00,00,00,8E,01,C8,00,
25795631,00000101,false,Rx,0,8,00,FF,FE,00,00,00,00,00,
25795877,00000102,false,Rx,0,8,01,84,01,00,00,01,00,00,
25895381,00000100,false,Rx,0,8,00,00,00,00,8E,01,C8,00,
25895627,00000101,false,Rx,0,8,00,FF,FE,00,00,00,00,00,
25895873,00000102,false,Rx,0,8,01,84,01,00,00,01,00,00,
25966379,00000527,false,Rx,0,6,06,05,12,00,00,00,00,00,
25995379,00000100,false,Rx,0,8,00,00,00,00,8E,01,C8,00,
25995627,00000101,false,Rx,0,8,00,FF,FE,00,00,00,00,00,
25995873,00000102,false,Rx,0,8,01,84,01,00,00,01,00,00,
26084373,00000521,false,Rx,0,6,00,0B,07,00,00,00,00,00,
26087091,00000523,false,Rx,0,6,02,0D,E7,FF,FF,FF,00,00,
26095372,00000100,false,Rx,0,8,00,00,00,00,8E,01,C8,00,
26095623,00000101,false,Rx,0,8,00,FF,FE,00,00,00,00,00,
26095871,00000102,false,Rx,0,8,01,84,01,00,00,01,00,00,
26131455,00000528,false,Rx,0,6,07,00,01,00,00,00,00,00,
26195371,00000100,false,Rx,0,8,00,00,00,00,8E,01,C8,00,
26195625,00000101,false,Rx,0,8,00,FF,FE,00,00,00,00,00,
26195871,00000102,false,Rx,0,8,01,84,01,00,00,01,00,00,
26203829,00000522,false,Rx,0,6,01,04,01,C2,05,00,00,00,
26295371,00000100,false,Rx,0,8,00,00,00,00,8E,01,C8,00,
26295623,00000101,false,Rx,0,8,00,FF,FE,00,00,00,00,00,
26295870,00000102,false,Rx,0,8,01,84,01,00,00,01,00,00,
26322744,00000526,false,Rx,0,6,05,0B,00,00,00,00,00,00,
26382996,00000524,false,Rx,0,6,03,07,F4,FF,FF,FF,00,00,
26395375,00000100,false,Rx,0,8,00,00,00,00,8E,01,C8,00,
26395617,00000101,false,Rx,0,8,00,FF,FE,00,00,00,00,00,
26395865,00000102,false,Rx,0,8,01,84,01,00,00,01,00,00,
26461520,00000525,false,Rx,0,6,04,01,C2,00,00,00,00,00,
26495369,00000100,false,Rx,0,8,00,00,00,00,8E,01,C8,00,
26495635,00000101,false,Rx,0,8,00,FF,FE,00,00,00,00,00,
26495865,00000102,false,Rx,0,8,01,84,01,00,00,01,00,00,
26595367,00000100,false,Rx,0,8,00,00,00,00,8E,01,C8,00,
26595613,00000101,false,Rx,0,8,00,FF,FE,00,00,00,00,00,
26595863,00000102,false,Rx,0,8,01,84,01,00,00,01,00,00,
26687015,00000527,false,Rx,0,6,06,06,12,00,00,00,00,00,
26695360,00000100,false,Rx,0,8,00,00,00,00,8E,01,C8,00,
26695611,00000101,false,Rx,0,8,00,FF,FE,00,00,00,00,00,
26695859,00000102,false,Rx,0,8,01,84,01,00,00,01,00,00,
26696063,00000521,false,Rx,0,6,00,0C,06,00,00,00,00,00,
26735243,00000523,false,Rx,0,6,02,0E,E7,FF,FF,FF,00,00,
26795364,00000100,false,Rx,0,8,00,00,00,00,8E,01,C8,00,
26795609,00000101,false,Rx,0,8,00,FF,FE,00,00,00,00,00,
26795859,00000102,false,Rx,0,8,01,84,01,00,00,01,00,00,
26833879,00000522,false,Rx,0,6,01,05,07,C2,05,00,00,00,
26870197,00000528,false,Rx,0,6,07,01,01,00,00,00,00,00,
26895360,00000100,false,Rx,0,8,00,00,00,00,8E,01,C8,00,
26895612,00000101,false,Rx,0,8,00,FF,FE,00,00,00,00,00,
26895858,00000102,false,Rx,0,8,01,84,01,00,00,01,00,00,
26995356,00000100,false,Rx,0,8,00,00,00,00,8E,01,C8,00,
26995608,00000101,false,Rx,0,8,00,FF,FE,00,00,00,00,00,
26995852,00000102,false,Rx,0,8,01,84,01,00,00,01,00,00,
27025440,00000526,false,Rx,0,6,05,0C,03,00,00,00,00,00,
27049265,00000524,false,Rx,0,6,03,08,F4,FF,FF,FF,00,00,
27095354,00000100,false,Rx,0,8,00,00,00,00,8E,01,C8,00,
27095606,00000101,false,Rx,0,8,00,FF,FE,00,00,00,00,00,
27095857,00000102,false,Rx,0,8,01,84,01,00,00,01,00,00,
27145900,00000525,false,Rx,0,6,04,02,C2,00,00,00,00,00,
27195356,00000100,false,Rx,0,8,00,00,00,00,8E,01,C8,00,
27195601,00000101,false,Rx,0,8,00,FF,FE,00,00,00,00,00,
27195847,00000102,false,Rx,0,8,01,84,01,00,00,01,00,00,
27295349,00000100,false,Rx,0,8,00,00,00,00,8E,01,C8,00,
27295601,00000101,false,Rx,0,8,00,FF,FE,00,00,00,00,00,
27295848,00000102,false,Rx,0,8,01,84,01,00,00,01,00,00,
27307913,00000521,false,Rx,0,6,00,0D,07,00,00,00,00,00,
27383409,00000523,false,Rx,0,6,02,0F,F7,FF,FF,FF,00,00,
27395349,00000100,false,Rx,0,8,00,00,00,00,8E,01,C8,00,
27395597,00000101,false,Rx,0,8,00,FF,FE,00,00,00,00,00,
27395844,00000102,false,Rx,0,8,01,84,01,00,00,01,00,00,
27407619,00000527,false,Rx,0,6,06,07,12,00,00,00,00,00,
27463910,00000522,false,Rx,0,6,01,06,0D,C2,05,00,00,00,
27495343,00000100,false,Rx,0,8,00,00,00,00,8E,01,C8,00,
27495598,00000101,false,Rx,0,8,00,FF,FE,00,00,00,00,00,
27495839,00000102,false,Rx,0,8,01,84,01,00,00,01,00,00,
27595345,00000100,false,Rx,0,8,00,00,00,00,8E,01,C8,00,
27595597,00000101,false,Rx,0,8,00,FF,FE,00,00,00,00,00,
27595837,00000102,false,Rx,0,8,01,84,01,00,00,01,00,00,
27608927,00000528,false,Rx,0,6,07,02,01,00,00,00,00,00,
27695343,00000100,false,Rx,0,8,00,00,00,00,8E,01,C8,00,
27695589,00000101,false,Rx,0,8,00,FF,FE,00,00,00,00,00,
27695835,00000102,false,Rx,0,8,01,84,01,00,00,01,00,00,
27715532,00000524,false,Rx,0,6,03,09,EB,FF,FF,FF,00,00,
27727934,00000526,false,Rx,0,6,05,0D,0D,00,00,00,00,00,
27795338,00000100,false,Rx,0,8,00,00,00,00,8E,01,C8,00,
27795591,00000101,false,Rx,0,8,00,FF,FE,00,00,00,00,00,
27795838,00000102,false,Rx,0,8,01,84,01,00,00,01,00,00,
27830281,00000525,false,Rx,0,6,04,03,C3,00,00,00,00,00,
27895336,00000100,false,Rx,0,8,00,00,00,00,8E,01,C8,00,
27895588,00000101,false,Rx,0,8,00,FF,FE,00,00,00,00,00,
27895831,00000102,false,Rx,0,8,01,84,01,00,00,01,00,00,
27919825,00000521,false,Rx,0,6,00,0E,06,00,00,00,00,00,
27995339,00000100,false,Rx,0,8,00,00,00,00,8E,01,C8,00,
27995585,00000101,false,Rx,0,8,00,FF,FE,00,00,00,00,00,
27995834,00000102,false,Rx,0,8,01,84,01,00,00,01,00,00,
28031542,00000523,false,Rx,0,6,02,00,F9,FF,FF,FF,00,00,
28093933,00000522,false,Rx,0,6,01,07,05,C2,05,00,00,00,
28095335,00000100,false,Rx,0,8,00,00,00,00,8E,01,C8,00,
28095580,00000101,false,Rx,0,8,00,FF,FE,00,00,00,00,00,
28095825,00000102,false,Rx,0,8,01,84,01,00,00,01,00,00,
28128230,00000527,false,Rx,0,6,06,08,12,00,00,00,00,00,
28195329,00000100,false,Rx,0,8,00,00,00,00,8E,01,C8,00,
28195581,00000101,false,Rx,0,8,00,FF,FE,00,00,00,00,00,
28195830,00000102,false,Rx,0,8,01,84,01,00,00,01,00,00,
28295333,00000100,false,Rx,0,8,00,00,00,00,8E,01,C8,00,
28295579,00000101,false,Rx,0,8,00,FF,FE,00,00,00,00,00,
28295829,00000102,false,Rx,0,8,01,84,01,00,00,01,00,00,
28347632,00000528,false,Rx,0,6,07,03,01,00,00,00,00,00,
28381785,00000524,false,Rx,0,6,03,0A,F0,FF,FF,FF,00,00,
28395329,00000100,false,Rx,0,8,00,00,00,00,8E,01,C8,00,
28395581,00000101,false,Rx,0,8,00,FF,FE,00,00,00,00,00,
28395823,00000102,false,Rx,0,8,01,84,01,00,00,01,00,00,
28430417,00000526,false,Rx,0,6,05,0E,EE,FF,FF,FF,00,00,
28495327,00000100,false,Rx,0,8,00,00,00,00,8E,01,C8,00,
28495579,00000101,false,Rx,0,8,00,FF,FE,00,00,00,00,00,
28495819,00000102,false,Rx,0,8,01,84,01,00,00,01,00,00,
28514656,00000525,false,Rx,0,6,04,04,C2,00,00,00,00,00,
28532739,00000521,false,Rx,0,6,00,0F,FD,FF,FF,FF,00,00,
28595323,00000100,false,Rx,0,8,00,00,00,00,8E,01,C8,00,
28595576,00000101,false,Rx,0,8,00,FF,FE,00,00,00,00,00,
28595823,00000102,false,Rx,0,8,01,84,01,00,00,01,00,00,
28679692,00000523,false,Rx,0,6,02,01,F9,FF,FF,FF,00,00,
28695323,00000100,false,Rx,0,8,00,00,00,00,8E,01,C8,00,
28695569,00000101,false,Rx,0,8,00,FF,FE,00,00,00,00,00,
28695816,00000102,false,Rx,0,8,01,84,01,00,00,01,00,00,
28723959,00000522,false,Rx,0,6,01,08,01,C2,05,00,00,00,
28795316,00000100,false,Rx,0,8,00,00,00,00,8E,01,C8,00,
28795568,00000101,false,Rx,0,8,00,FF,FE,00,00,00,00,00,
28795817,00000102,false,Rx,0,8,01,84,01,00,00,01,00,00,
28848822,00000527,false,Rx,0,6,06,09,12,00,00,00,00,00,
28895316,00000100,false,Rx,0,8,00,00,00,00,8E,01,C8,00,
28895567,00000101,false,Rx,0,8,00,FF,FE,00,00,00,00,00,
28895816,00000102,false,Rx,0,8,01,84,01,00,00,01,00,00,
28995315,00000100,false,Rx,0,8,00,00,00,00,8E,01,C8,00,
28995567,00000101,false,Rx,0,8,00,FF,FE,00,00,00,00,00,
28995816,00000102,false,Rx,0,8,01,84,01,00,00,01,00,00,
29048036,00000524,false,Rx,0,6,03,0B,F0,FF,FF,FF,00,00,
29086347,00000528,false,Rx,0,6,07,04,01,00,00,00,00,00,
29095311,00000100,false,Rx,0,8,00,00,00,00,8E,01,C8,00,
29095562,00000101,false,Rx,0,8,00,FF,FE,00,00,00,00,00,
29095813,00000102,false,Rx,0,8,01,84,01,00,00,01,00,00,
29132849,00000526,false,Rx,0,6,05,0F,06,00,00,00,00,00,
29145222,00000521,false,Rx,0,6,00,00,09,00,00,00,00,00,
29195312,00000100,false,Rx,0,8,00,00,00,00,8E,01,C8,00,
29195564,00000101,false,Rx,0,8,00,FF,FE,00,00,00,00,00,
29195813,00000102,false,Rx,0,8,01,84,01,00,00,01,00,00,
29199012,00000525,false,Rx,0,6,04,05,C2,00,00,00,00,00,
29295307,00000100,false,Rx,0,8,00,00,00,00,8E,01,C8,00,
29295558,00000101,false,Rx,0,8,00,FF,FE,00,00,00,00,00,
29295805,00000102,false,Rx,0,8,01,84,01,00,00,01,00,00,
29327805,00000523,false,Rx,0,6,02,02,F5,FF,FF,FF,00,00,
29353969,00000522,false,Rx,0,6,01,09,0E,C2,05,00,00,00,
29395308,00000100,false,Rx,0,8,00,00,00,00,8E,01,C8,00,
29395557,00000101,false,Rx,0,8,00,FF,FE,00,00,00,00,00,
29395808,00000102,false,Rx,0,8,01,84,01,00,00,01,00,00,
29495304,00000100,false,Rx,0,8,00,00,00,00,8E,01,C8,00,
29495556,00000101,false,Rx,0,8,00,FF,FE,00,00,00,00,00,
29495808,00000102,false,Rx,0,8,01,84,01,00,00,01,00,00,
29569405,00000527,false,Rx,0,6,06,0A,12,00,00,00,00,00,
29595301,00000100,false,Rx,0,8,00,00,00,00,8E,01,C8,00,
29595556,00000101,false,Rx,0,8,00,FF,FE,00,00,00,00,00,
29595809,00000102,false,Rx,0,8,01,84,01,00,00,01,00,00,
29695305,00000100,false,Rx,0,8,00,00,00,00,8E,01,C8,00,
29695552,00000101,false,Rx,0,8,00,FF,FE,00,00,00,00,00,
29695805,00000102,false,Rx,0,8,01,84,01,00,00,01,00,00,
29714277,00000524,false,Rx,0,6,03,0C,F0,FF,FF,FF,00,00,
29758549,00000521,false,Rx,0,6,00,01,09,00,00,00,00,00,
29795299,00000100,false,Rx,0,8,00,00,00,00,8E,01,C8,00,
29795547,00000101,false,Rx,0,8,00,FF,FE,00,00,00,00,00,
29795793,00000102,false,Rx,0,8,01,84,01,00,00,01,00,00,
29825055,00000528,false,Rx,0,6,07,05,01,00,00,00,00,00,
29835359,00000526,false,Rx,0,6,05,00,FF,FF,FF,FF,00,00,
29883371,00000525,false,Rx,0,6,04,06,C2,00,00,00,00,00,
29895294,00000100,false,Rx,0,8,00,00,00,00,8E,01,C8,00,
29895548,00000101,false,Rx,0,8,00,FF,FE,00,00,00,00,00,
29895797,00000102,false,Rx,0,8,01,84,01,00,00,01,00,00,
29975950,00000523,false,Rx,0,6,02,03,F9,FF,FF,FF,00,00,
29983989,00000522,false,Rx,0,6,01,0A,0D,C2,05,00,00,00,
29995294,00000100,false,Rx,0,8,00,00,00,00,8E,01,C8,00,
29995562,00000101,false,Rx,0,8,00,FF,FE,00,00,00,00,00,
29995793,00000102,false,Rx,0,8,01,84,01,00,00,01,00,00,
30095289,00000100,false,Rx,0,8,00,00,00,00,8E,01,C8,00,
30095541,00000101,false,Rx,0,8,00,FF,FE,00,00,00,00,00,
30095790,00000102,false,Rx,0,8,01,84,01,00,00,01,00,00,
30195288,00000100,false,Rx,0,8,00,00,00,00,8E,01,C8,00,
30195541,00000101,false,Rx,0,8,00,FF,FE,00,00,00,00,00,
30195785,00000102,false,Rx,0,8,01,84,01,00,00,01,00,00,
30290018,00000527,false,Rx,0,6,06,0B,12,00,00,00,00,00,
30295287,00000100,false,Rx,0,8,00,00,00,00,8E,01,C8,00,
30295539,00000101,false,Rx,0,8,00,FF,FE,00,00,00,00,00,
30295786,00000102,false,Rx,0,8,01,84,01,00,00,01,00,00,
30370453,00000521,false,Rx,0,6,00,02,0C,00,00,00,00,00,
30380534,00000524,false,Rx,0,6,03,0D,F5,FF,FF,FF,00,00,
30395288,00000100,false,Rx,0,8,00,00,00,00,8E,01,C8,00,
30395534,00000101,false,Rx,0,8,00,FF,FE,00,00,00,00,00,
30395781,00000102,false,Rx,0,8,01,84,01,00,00,01,00,00,
30495285,00000100,false,Rx,0,8,00,00,00,00,8E,01,C8,00,
30495537,00000101,false,Rx,0,8,00,FF,FE,00,00,00,00,00,
30495781,00000102,false,Rx,0,8,01,84,01,00,00,01,00,00,
30537669,00000526,false,Rx,0,6,05,01,02,00,00,00,00,00,
30563766,00000528,false,Rx,0,6,07,06,01,00,00,00,00,00,
30567738,00000525,false,Rx,0,6,04,07,C2,00,00,00,00,00,
30595280,00000100,false,Rx,0,8,00,00,00,00,8E,01,C8,00,
30595532,00000101,false,Rx,0,8,00,FF,FE,00,00,00,00,00,
30595785,00000102,false,Rx,0,8,01,84,01,00,00,01,00,00,
30614015,00000522,false,Rx,0,6,01,0B,19,C2,05,00,00,00,
30624078,00000523,false,Rx,0,6,02,04,F9,FF,FF,FF,00,00,
30695279,00000100,false,Rx,0,8,00,00,00,00,8E,01,C8,00,
30695531,00000101,false,Rx,0,8,00,FF,FE,00,00,00,00,00,
30695778,00000102,false,Rx,0,8,01,84,01,00,00,01,00,00,
30795274,00000100,false,Rx,0,8,00,00,00,00,8E,01,C8,00,
30795526,00000101,false,Rx,0,8,00,FF,FE,00,00,00,00,00,
30795771,00000102,false,Rx,0,8,01,84,01,00,00,01,00,00,
30895276,00000100,false,Rx,0,8,00,00,00,00,8E,01,C8,00,
30895529,00000101,false,Rx,0,8,00,FF,FE,00,00,00,00,00,
30895775,00000102,false,Rx,0,8,01,84,01,00,00,01,00,00,
30982354,00000521,false,Rx,0,6,00,03,08,00,00,00,00,00,
30995271,00000100,false,Rx,0,8,00,00,00,00,8E,01,C8,00,
30995526,00000101,false,Rx,0,8,00,FF,FE,00,00,00,00,00,
30995773,00000102,false,Rx,0,8,01,84,01,00,00,01,00,00,
31010617,00000527,false,Rx,0,6,06,0C,12,00,00,00,00,00,
31046772,00000524,false,Rx,0,6,03,0E,F0,FF,FF,FF,00,00,
31095274,00000100,false,Rx,0,8,00,00,00,00,8E,01,C8,00,
31095522,00000101,false,Rx,0,8,00,FF,FE,00,00,00,00,00,
31095768,00000102,false,Rx,0,8,01,84,01,00,00,01,00,00,
31195267,00000100,false,Rx,0,8,00,00,00,00,8E,01,C8,00,
31195519,00000101,false,Rx,0,8,00,FF,FE,00,00,00,00,00,
31195765,00000102,false,Rx,0,8,01,84,01,00,00,01,00,00,
31240340,00000526,false,Rx,0,6,05,02,00,00,00,00,00,00,
31244021,00000522,false,Rx,0,6,01,0C,0A,C2,05,00,00,00,
31252109,00000525,false,Rx,0,6,04,08,C2,00,00,00,00,00,
31272225,00000523,false,Rx,0,6,02,05,FD,FF,FF,FF,00,00,
31295266,00000100,false,Rx,0,8,00,00,00,00,8E,01,C8,00,
31295518,00000101,false,Rx,0,8,00,FF,FE,00,00,00,00,00,
31295764,00000102,false,Rx,0,8,01,84,01,00,00,01,00,00,
31302486,00000528,false,Rx,0,6,07,07,01,00,00,00,00,00,
31395261,00000100,false,Rx,0,8,00,00,00,00,8E,01,C8,00,
31395525,00000101,false,Rx,0,8,00,FF,FE,00,00,00,00,00,
31395759,00000102,false,Rx,0,8,01,84,01,00,00,01,00,00,
31495264,00000100,false,Rx,0,8,00,00,00,00,8E,01,C8,00,
31495510,00000101,false,Rx,0,8,00,FF,FE,00,00,00,00,00,
31495759,00000102,false,Rx,0,8,01,84,01,00,00,01,00,00,
31594267,00000521,false,Rx,0,6,00,04,0A,00,00,00,00,00,
31595261,00000100,false,Rx,0,8,00,00,00,00,8E,01,C8,00,
31595514,00000101,false,Rx,0,8,00,FF,FE,00,00,00,00,00,
31595759,00000102,false,Rx,0,8,01,84,01,00,00,01,00,00,
31695262,00000100,false,Rx,0,8,00,00,00,00,8E,01,C8,00,
31695507,00000101,false,Rx,0,8,00,FF,FE,00,00,00,00,00,
31695755,00000102,false,Rx,0,8,01,84,01,00,00,01,00,00,
