Time Stamp,ID,Extended,Dir,Bus,LEN,D1,D2,D3,D4,D5,D6,D7,D8
18446744071800004338,00000100,false,Rx,0,8,00,00,00,00,90,01,12,00,
18446744071800030774,00000108,false,Rx,0,8,00,B6,03,4E,DB,01,00,00,
18446744071800031034,00000109,false,Rx,0,8,02,5D,01,00,00,24,00,0A,
18446744071800079360,00000101,false,Rx,0,8,00,FF,5A,3C,00,00,00,00,
18446744071800131085,00000108,false,Rx,0,8,00,B6,03,4E,DB,01,00,00,
18446744071800131337,00000109,false,Rx,0,8,02,5E,01,00,00,24,00,0A,
18446744071800154315,00000102,false,Rx,0,8,01,89,01,0C,00,01,07,00,
18446744071800229428,00000100,false,Rx,0,8,00,00,00,00,90,01,12,00,
18446744071800231226,00000108,false,Rx,0,8,00,B6,03,4E,DB,01,00,00,
18446744071800231479,00000109,false,Rx,0,8,02,5E,01,00,00,24,00,0A,
18446744071800304411,00000101,false,Rx,0,8,00,FF,5A,3C,00,00,00,00,
18446744071800331646,00000108,false,Rx,0,8,00,B6,03,4E,DB,01,00,00,
18446744071800331898,00000109,false,Rx,0,8,02,5E,01,00,00,24,00,0A,
18446744071800379370,00000102,false,Rx,0,8,01,89,01,0D,00,01,07,00,
18446744071800431889,00000108,false,Rx,0,8,00,B6,03,4E,DB,01,00,00,
18446744071800432142,00000109,false,Rx,0,8,02,5E,01,00,00,24,00,0A,
18446744071800454607,00000100,false,Rx,0,8,00,00,00,00,90,01,12,00,
18446744071800529284,00000101,false,Rx,0,8,00,FF,5A,3C,00,00,00,00,
18446744071800532249,00000108,false,Rx,0,8,00,B6,03,4E,DB,01,00,00,
18446744071800532500,00000109,false,Rx,0,8,02,5E,01,00,00,24,00,0A,
18446744071800604286,00000102,false,Rx,0,8,01,89,01,0E,00,01,07,00,
18446744071800632387,00000108,false,Rx,0,8,00,B6,03,4E,DB,01,00,00,
18446744071800632649,00000109,false,Rx,0,8,02,5E,01,00,00,24,00,0A,
18446744071800679441,00000100,false,Rx,0,8,00,00,00,00,90,01,12,00,
18446744071800732875,00000108,false,Rx,0,8,00,B6,03,4E,DB,01,00,00,
18446744071800733127,00000109,false,Rx,0,8,02,5E,01,00,00,24,00,0A,
18446744071800754400,00000101,false,Rx,0,8,00,FF,5A,3C,00,00,00,00,
18446744071800829462,00000102,false,Rx,0,8,01,89,01,0F,00,01,07,00,
18446744071800833008,00000108,false,Rx,0,8,00,B6,03,4E,DB,01,00,00,
18446744071800833256,00000109,false,Rx,0,8,02,5E,01,00,00,24,00,0A,
18446744071800904462,00000100,false,Rx,0,8,00,00,00,00,90,01,12,00,
18446744071800934853,00000108,false,Rx,0,8,00,B6,03,4E,DB,01,00,00,
18446744071800935105,00000109,false,Rx,0,8,02,5E,01,00,00,24,00,0A,
18446744071800979303,00000101,false,Rx,0,8,00,FF,5A,3C,00,00,00,00,
18446744071801035139,00000108,false,Rx,0,8,00,B6,03,4E,DB,01,00,00,
18446744071801035401,00000109,false,Rx,0,8,02,5E,01,00,00,24,00,0A,
18446744071801054315,00000102,false,Rx,0,8,01,89,01,10,00,01,07,00,
18446744071801129396,00000100,false,Rx,0,8,00,00,00,00,90,01,12,00,
18446744071801135489,00000108,false,Rx,0,8,00,B6,03,4E,DB,01,00,00,
18446744071801135744,00000109,false,Rx,0,8,02,5E,01,00,00,24,00,0A,
18446744071801204382,00000101,false,Rx,0,8,00,FF,5A,3C,00,00,00,00,
18446744071801236293,00000108,false,Rx,0,8,00,B6,03,4E,DB,01,00,00,
18446744071801236543,00000109,false,Rx,0,8,02,5E,01,01,00,24,00,0A,
18446744071801279353,00000102,false,Rx,0,8,01,89,01,11,00,01,07,00,
18446744071801337076,00000108,false,Rx,0,8,00,B6,03,4E,DB,01,00,00,
18446744071801337329,00000109,false,Rx,0,8,02,5E,01,01,00,24,00,0A,
18446744071801354334,00000100,false,Rx,0,8,00,00,00,00,90,01,12,00,
18446744071801429418,00000101,false,Rx,0,8,00,FF,5A,3C,00,00,00,00,
18446744071801445983,00000108,false,Rx,0,8,00,B6,03,4E,DB,01,00,00,
18446744071801446266,00000109,false,Rx,0,8,02,5E,01,00,00,24,00,0A,
18446744071801546418,00000108,false,Rx,0,8,00,B6,03,4E,DB,01,00,00,
18446744071801546681,00000109,false,Rx,0,8,02,5E,01,00,00,24,00,0A,
18446744071801646784,00000108,false,Rx,0,8,00,B6,03,4E,DB,01,00,00,
18446744071801647036,00000109,false,Rx,0,8,02,01,00,00,00,20,00,0A,
18446744071801747162,00000108,false,Rx,0,8,00,B6,03,4E,DB,01,00,00,
18446744071801747416,00000109,false,Rx,0,8,02,01,00,00,00,20,00,0A,
18446744071975025602,00000100,false,Rx,0,8,00,00,00,00,90,01,12,00,
18446744071975100609,00000101,false,Rx,0,8,00,FF,5A,3C,00,00,00,00,
18446744071975175679,00000102,false,Rx,0,8,01,89,01,00,00,00,07,00,
18446744071975250708,00000100,false,Rx,0,8,00,00,00,00,90,01,12,00,
18446744071975325735,00000101,false,Rx,0,8,00,FF,5A,3C,00,00,00,00,
18446744071975357966,00000108,false,Rx,0,8,00,B6,03,4E,DB,01,00,00,
18446744071975358219,00000109,false,Rx,0,8,02,00,00,00,00,20,00,0A,
18446744071975400551,00000102,false,Rx,0,8,01,89,01,00,00,00,07,00,
18446744071975458260,00000108,false,Rx,0,8,00,B6,03,4E,DB,01,00,00,
18446744071975458515,00000109,false,Rx,0,8,02,00,00,00,00,20,00,0A,
18446744071975477277,00000100,false,Rx,0,8,00,00,00,00,90,01,12,00,
18446744071975550713,00000101,false,Rx,0,8,00,FF,5A,3C,00,00,00,00,
18446744071975558635,00000108,false,Rx,0,8,00,B6,03,4E,DB,01,00,00,
18446744071975558908,00000109,false,Rx,0,8,02,00,00,00,00,20,00,0A,
18446744071975625713,00000102,false,Rx,0,8,01,89,01,00,00,01,07,00,
