Time Stamp,ID,Extended,Dir,Bus,LEN,D1,D2,D3,D4,D5,D6,D7,D8
15973845,00000526,false,Rx,0,6,05,05,09,00,00,00,00,00,
16014159,00000100,false,Rx,0,8,00,00,00,00,8E,01,C8,00,
16014414,00000101,false,Rx,0,8,00,FF,FE,00,00,00,00,00,
16014670,00000102,false,Rx,0,8,01,84,01,00,00,00,00,00,
16098307,00000522,false,Rx,0,6,01,07,39,B5,05,00,00,00,
16114160,00000100,false,Rx,0,8,00,00,00,00,8E,01,C8,00,
16114409,00000101,false,Rx,0,8,00,FF,FE,00,00,00,00,00,
16114655,00000102,false,Rx,0,8,01,84,01,00,00,00,00,00,
16214160,00000100,false,Rx,0,8,00,00,00,00,8E,01,C8,00,
16214406,00000101,false,Rx,0,8,00,FF,FE,00,00,00,00,00,
16214653,00000102,false,Rx,0,8,01,84,01,00,00,00,00,00,
16219100,00000524,false,Rx,0,6,03,01,F7,FF,FF,FF,00,00,
16233730,00000527,false,Rx,0,6,06,0B,EF,45,00,00,00,00,
16245271,00000525,false,Rx,0,6,04,02,C4,00,00,00,00,00,
16314153,00000100,false,Rx,0,8,00,00,00,00,8E,01,C8,00,
16314405,00000101,false,Rx,0,8,00,FF,FE,00,00,00,00,00,
16314653,00000102,false,Rx,0,8,01,84,01,00,00,00,00,00,
16414157,00000100,false,Rx,0,8,00,00,00,00,8E,01,C8,00,
16414403,00000101,false,Rx,0,8,00,FF,FE,00,00,00,00,00,
16414649,00000102,false,Rx,0,8,01,84,01,00,00,00,00,00,
16434463,00000523,false,Rx,0,6,02,03,E4,FF,FF,FF,00,00,
16448617,00000528,false,Rx,0,6,07,03,1D,07,00,00,00,00,
16455584,00000521,false,Rx,0,6,00,0F,0C,00,00,00,00,00,
16514153,00000100,false,Rx,0,8,00,00,00,00,8E,01,C8,00,
16514416,00000101,false,Rx,0,8,00,FF,FE,00,00,00,00,00,
16514646,00000102,false,Rx,0,8,01,84,01,00,00,00,00,00,
16614151,00000100,false,Rx,0,8,00,00,00,00,8E,01,C8,00,
16614403,00000101,false,Rx,0,8,00,FF,FE,00,00,00,00,00,
16614647,00000102,false,Rx,0,8,01,84,01,00,00,00,00,00,
16676333,00000526,false,Rx,0,6,05,06,FE,FF,FF,FF,00,00,
16714145,00000100,false,Rx,0,8,00,00,00,00,8E,01,C8,00,
16714397,00000101,false,Rx,0,8,00,FF,FE,00,00,00,00,00,
16714644,00000102,false,Rx,0,8,01,84,01,00,00,00,00,00,
16728328,00000522,false,Rx,0,6,01,08,21,B5,05,00,00,00,
16814144,00000100,false,Rx,0,8,00,00,00,00,8E,01,C8,00,
16814396,00000101,false,Rx,0,8,00,FF,FE,00,00,00,00,00,
16814640,00000102,false,Rx,0,8,01,84,01,00,00,00,00,00,
16885342,00000524,false,Rx,0,6,03,02,F0,FF,FF,FF,00,00,
16914145,00000100,false,Rx,0,8,00,00,00,00,8E,01,C8,00,
16914397,00000101,false,Rx,0,8,00,FF,FE,00,00,00,00,00,
16914643,00000102,false,Rx,0,8,01,84,01,00,00,01,00,00,
16929646,00000525,false,Rx,0,6,04,03,C4,00,00,00,00,00,
16953833,00000527,false,Rx,0,6,06,0C,EF,45,00,00,00,00,
17014141,00000100,false,Rx,0,8,00,00,00,00,8E,01,C8,00,
17014394,00000101,false,Rx,0,8,00,FF,FE,00,00,00,00,00,
17014637,00000102,false,Rx,0,8,01,84,01,00,00,01,00,00,
17067495,00000521,false,Rx,0,6,00,00,03,00,00,00,00,00,
17082594,00000523,false,Rx,0,6,02,04,E4,FF,FF,FF,00,00,
17114139,00000100,false,Rx,0,8,00,00,00,00,8E,01,C8,00,
17114390,00000101,false,Rx,0,8,00,FF,FE,00,00,00,00,00,
17114638,00000102,false,Rx,0,8,01,84,01,00,00,01,00,00,
17187550,00000528,false,Rx,0,6,07,04,1D,07,00,00,00,00,
17214137,00000100,false,Rx,0,8,00,00,00,00,8E,01,C8,00,
17214389,00000101,false,Rx,0,8,00,FF,FE,00,00,00,00,00,
17214630,00000102,false,Rx,0,8,01,84,01,00,00,01,00,00,
17314138,00000100,false,Rx,0,8,00,00,00,00,8E,01,C8,00,
17314384,00000101,false,Rx,0,8,00,FF,FE,00,00,00,00,00,
17314630,00000102,false,Rx,0,8,01,84,01,00,00,01,00,00,
17358340,00000522,false,Rx,0,6,01,09,1C,B5,05,00,00,00,
17378809,00000526,false,Rx,0,6,05,07,0D,00,00,00,00,00,
17414133,00000100,false,Rx,0,8,00,00,00,00,8E,01,C8,00,
17414381,00000101,false,Rx,0,8,00,FF,FE,00,00,00,00,00,
17414627,00000102,false,Rx,0,8,01,84,01,00,00,01,00,00,
17514128,00000100,false,Rx,0,8,00,00,00,00,8E,01,C8,00,
17514381,00000101,false,Rx,0,8,00,FF,FE,00,00,00,00,00,
17514628,00000102,false,Rx,0,8,01,84,01,00,00,01,00,00,
17551592,00000524,false,Rx,0,6,03,03,F9,FF,FF,FF,00,00,
17613993,00000525,false,Rx,0,6,04,04,C4,00,00,00,00,00,
17614239,00000100,false,Rx,0,8,00,00,00,00,8E,01,C8,00,
17614499,00000101,false,Rx,0,8,00,FF,FE,00,00,00,00,00,
17614741,00000102,false,Rx,0,8,01,84,01,00,00,01,00,00,
17674501,00000527,false,Rx,0,6,06,0D,EF,45,00,00,00,00,
17679389,00000521,false,Rx,0,6,00,01,0C,00,00,00,00,00,
17714129,00000100,false,Rx,0,8,00,00,00,00,8E,01,C8,00,
17714374,00000101,false,Rx,0,8,00,FF,FE,00,00,00,00,00,
17714621,00000102,false,Rx,0,8,01,84,01,00,00,01,00,00,
17730729,00000523,false,Rx,0,6,02,05,F2,FF,FF,FF,00,00,
17814127,00000100,false,Rx,0,8,00,00,00,00,8E,01,C8,00,
17814373,00000101,false,Rx,0,8,00,FF,FE,00,00,00,00,00,
17814619,00000102,false,Rx,0,8,01,84,01,00,00,01,00,00,
17914121,00000100,false,Rx,0,8,00,00,00,00,8E,01,C8,00,
17914373,00000101,false,Rx,0,8,00,FF,FE,00,00,00,00,00,
17914616,00000102,false,Rx,0,8,01,84,01,00,00,01,00,00,
17926045,00000528,false,Rx,0,6,07,05,1D,07,00,00,00,00,
17988369,00000522,false,Rx,0,6,01,0A,2B,B5,05,00,00,00,
18014123,00000100,false,Rx,0,8,00,00,00,00,8E,01,C8,00,
18014368,00000101,false,Rx,0,8,00,FF,FE,00,00,00,00,00,
18014614,00000102,false,Rx,0,8,01,84,01,00,00,01,00,00,
18081259,00000526,false,Rx,0,6,05,08,00,00,00,00,00,00,
18114119,00000100,false,Rx,0,8,00,00,00,00,8E,01,C8,00,
18114372,00000101,false,Rx,0,8,00,FF,FE,00,00,00,00,00,
18114617,00000102,false,Rx,0,8,01,84,01,00,00,01,00,00,
18214114,00000100,false,Rx,0,8,00,00,00,00,8E,01,C8,00,
18214366,00000101,false,Rx,0,8,00,FF,FE,00,00,00,00,00,
18214615,00000102,false,Rx,0,8,01,84,01,00,00,01,00,00,
18217872,00000524,false,Rx,0,6,03,04,FC,FF,FF,FF,00,00,
18291307,00000521,false,Rx,0,6,00,02,06,00,00,00,00,00,
18298380,00000525,false,Rx,0,6,04,05,C4,00,00,00,00,00,
18314111,00000100,false,Rx,0,8,00,00,00,00,8E,01,C8,00,
18314362,00000101,false,Rx,0,8,00,FF,FE,00,00,00,00,00,
18314611,00000102,false,Rx,0,8,01,84,01,00,00,01,00,00,
18378877,00000523,false,Rx,0,6,02,06,E1,FF,FF,FF,00,00,
18395043,00000527,false,Rx,0,6,06,0E,EF,45,00,00,00,00,
18414110,00000100,false,Rx,0,8,00,00,00,00,8E,01,C8,00,
18414361,00000101,false,Rx,0,8,00,FF,FE,00,00,00,00,00,
18414611,00000102,false,Rx,0,8,01,84,01,00,00,01,00,00,
18514110,00000100,false,Rx,0,8,00,00,00,00,8E,01,C8,00,
18514363,00000101,false,Rx,0,8,00,FF,FE,00,00,00,00,00,
18514603,00000102,false,Rx,0,8,01,84,01,00,00,01,00,00,
18614110,00000100,false,Rx,0,8,00,00,00,00,8E,01,C8,00,
18614356,00000101,false,Rx,0,8,00,FF,FE,00,00,00,00,00,
18614603,00000102,false,Rx,0,8,01,84,01,00,00,01,00,00,
18618396,00000522,false,Rx,0,6,01,0B,29,B5,05,00,00,00,
18664854,00000528,false,Rx,0,6,07,06,1D,07,00,00,00,00,
18714104,00000100,false,Rx,0,8,00,00,00,00,8E,01,C8,00,
18714359,00000101,false,Rx,0,8,00,FF,FE,00,00,00,00,00,
18714600,00000102,false,Rx,0,8,01,84,01,00,00,01,00,00,
18783501,00000526,false,Rx,0,6,05,09,00,00,00,00,00,00,
18814105,00000100,false,Rx,0,8,00,00,00,00,8E,01,C8,00,
18814353,00000101,false,Rx,0,8,00,FF,FE,00,00,00,00,00,
18814599,00000102,false,Rx,0,8,01,84,01,00,00,01,00,00,
18884118,00000524,false,Rx,0,6,03,05,FB,FF,FF,FF,00,00,
18903219,00000521,false,Rx,0,6,00,03,0A,00,00,00,00,00,
18914105,00000100,false,Rx,0,8,00,00,00,00,8E,01,C8,00,
18914356,00000101,false,Rx,0,8,00,FF,FE,00,00,00,00,00,
18914597,00000102,false,Rx,0,8,01,84,01,00,00,01,00,00,
18982764,00000525,false,Rx,0,6,04,06,C4,00,00,00,00,00,
19014097,00000100,false,Rx,0,8,00,00,00,00,8E,01,C8,00,
19014352,00000101,false,Rx,0,8,00,FF,FE,00,00,00,00,00,
19014593,00000102,false,Rx,0,8,01,84,01,00,00,01,00,00,
19027024,00000523,false,Rx,0,6,02,07,E1,FF,FF,FF,00,00,
19114099,00000100,false,Rx,0,8,00,00,00,00,8E,01,C8,00,
19114350,00000101,false,Rx,0,8,00,FF,FE,00,00,00,00,00,
19114597,00000102,false,Rx,0,8,01,84,01,00,00,01,00,00,
19115672,00000527,false,Rx,0,6,06,0F,EF,45,00,00,00,00,
19214098,00000100,false,Rx,0,8,00,00,00,00,8E,01,C8,00,
19214344,00000101,false,Rx,0,8,00,FF,FE,00,00,00,00,00,
19214596,00000102,false,Rx,0,8,01,84,01,00,00,01,00,00,
19248433,00000522,false,Rx,0,6,01,0C,3D,B5,05,00,00,00,
19314092,00000100,false,Rx,0,8,00,00,00,00,8E,01,C8,00,
19314344,00000101,false,Rx,0,8,00,FF,FE,00,00,00,00,00,
19314588,00000102,false,Rx,0,8,01,84,01,00,00,01,00,00,
19403503,00000528,false,Rx,0,6,07,07,1D,07,00,00,00,00,
19414092,00000100,false,Rx,0,8,00,00,00,00,8E,01,C8,00,
19414344,00000101,false,Rx,0,8,00,FF,FE,00,00,00,00,00,
19414591,00000102,false,Rx,0,8,01,84,01,00,00,01,00,00,
19486104,00000526,false,Rx,0,6,05,0A,06,00,00,00,00,00,
19514091,00000100,false,Rx,0,8,00,00,00,00,8E,01,C8,00,
19514337,00000101,false,Rx,0,8,00,FF,FE,00,00,00,00,00,
19514583,00000102,false,Rx,0,8,01,84,01,00,00,01,00,00,
19515139,00000521,false,Rx,0,6,00,04,08,00,00,00,00,00,
19550372,00000524,false,Rx,0,6,03,06,E6,FF,FF,FF,00,00,
19614086,00000100,false,Rx,0,8,00,00,00,00,8E,01,C8,00,
19614339,00000101,false,Rx,0,8,00,FF,FE,00,00,00,00,00,
19614582,00000102,false,Rx,0,8,01,84,01,00,00,01,00,00,
19667150,00000525,false,Rx,0,6,04,07,C4,00,00,00,00,00,
19675209,00000523,false,Rx,0,6,02,08,F4,FF,FF,FF,00,00,
19714085,00000100,false,Rx,0,8,00,00,00,00,8E,01,C8,00,
19714337,00000101,false,Rx,0,8,00,FF,FE,00,00,00,00,00,
19714580,00000102,false,Rx,0,8,01,84,01,00,00,01,00,00,
19814086,00000100,false,Rx,0,8,00,00,00,00,8E,01,C8,00,
19814331,00000101,false,Rx,0,8,00,FF,FE,00,00,00,00,00,
19814578,00000102,false,Rx,0,8,01,84,01,00,00,01,00,00,
19836270,00000527,false,Rx,0,6,06,00,EF,45,00,00,00,00,
19878462,00000522,false,Rx,0,6,01,0D,34,B5,05,00,00,00,
19914080,00000100,false,Rx,0,8,00,00,00,00,8E,01,C8,00,
19914332,00000101,false,Rx,0,8,00,FF,FE,00,00,00,00,00,
19914579,00000102,false,Rx,0,8,01,84,01,00,00,01,00,00,
20014081,00000100,false,Rx,0,8,00,00,00,00,8E,01,C8,00,
20014333,00000101,false,Rx,0,8,00,FF,FE,00,00,00,00,00,
20014573,00000102,false,Rx,0,8,01,84,01,00,00,01,00,00,
20114077,00000100,false,Rx,0,8,00,00,00,00,8E,01,C8,00,
20114329,00000101,false,Rx,0,8,00,FF,FE,00,00,00,00,00,
20114569,00000102,false,Rx,0,8,01,84,01,00,00,01,00,00,
20127056,00000521,false,Rx,0,6,00,05,08,00,00,00,00,00,
20142241,00000528,false,Rx,0,6,07,08,1D,07,00,00,00,00,
20189055,00000526,false,Rx,0,6,05,0B,02,00,00,00,00,00,
20214076,00000100,false,Rx,0,8,00,00,00,00,8E,01,C8,00,
20214326,00000101,false,Rx,0,8,00,FF,FE,00,00,00,00,00,
20214573,00000102,false,Rx,0,8,01,84,01,00,00,01,00,00,
20216654,00000524,false,Rx,0,6,03,07,F9,FF,FF,FF,00,00,
20314074,00000100,false,Rx,0,8,00,00,00,00,8E,01,C8,00,
20314319,00000101,false,Rx,0,8,00,FF,FE,00,00,00,00,00,
20314566,00000102,false,Rx,0,8,01,84,01,00,00,01,00,00,
20323339,00000523,false,Rx,0,6,02,09,ED,FF,FF,FF,00,00,
20351531,00000525,false,Rx,0,6,04,08,C4,00,00,00,00,00,
20414068,00000100,false,Rx,0,8,00,00,00,00,8E,01,C8,00,
20414320,00000101,false,Rx,0,8,00,FF,FE,00,00,00,00,00,
20414567,00000102,false,Rx,0,8,01,84,01,00,00,01,00,00,
20508500,00000522,false,Rx,0,6,01,0E,34,B5,05,00,00,00,
20514065,00000100,false,Rx,0,8,00,00,00,00,8E,01,C8,00,
20514320,00000101,false,Rx,0,8,00,FF,FE,00,00,00,00,00,
20514567,00000102,false,Rx,0,8,01,84,01,00,00,01,00,00,
20557102,00000527,false,Rx,0,6,06,01,EF,45,00,00,00,00,
20614067,00000100,false,Rx,0,8,00,00,00,00,8E,01,C8,00,
20614317,00000101,false,Rx,0,8,00,FF,FE,00,00,00,00,00,
20614559,00000102,false,Rx,0,8,01,84,01,00,00,01,00,00,
20714068,00000100,false,Rx,0,8,00,00,00,00,8E,01,C8,00,
20714313,00000101,false,Rx,0,8,00,FF,FE,00,00,00,00,00,
20714563,00000102,false,Rx,0,8,01,84,01,00,00,01,00,00,
20738982,00000521,false,Rx,0,6,00,06,04,00,00,00,00,00,
20814060,00000100,false,Rx,0,8,00,00,00,00,8E,01,C8,00,
20814311,00000101,false,Rx,0,8,00,FF,FE,00,00,00,00,00,
20814561,00000102,false,Rx,0,8,01,84,01,00,00,01,00,00,
20880969,00000528,false,Rx,0,6,07,09,1D,07,00,00,00,00,
20882951,00000524,false,Rx,0,6,03,08,F8,FF,FF,FF,00,00,
20891302,00000526,false,Rx,0,6,05,0C,04,00,00,00,00,00,
20914061,00000100,false,Rx,0,8,00,00,00,00,8E,01,C8,00,
20914307,00000101,false,Rx,0,8,00,FF,FE,00,00,00,00,00,
20914558,00000102,false,Rx,0,8,01,84,01,00,00,01,00,00,
20971490,00000523,false,Rx,0,6,02,0A,ED,FF,FF,FF,00,00,
21014055,00000100,false,Rx,0,8,00,00,00,00,8E,01,C8,00,
21014308,00000101,false,Rx,0,8,00,FF,FE,00,00,00,00,00,
21014554,00000102,false,Rx,0,8,01,84,01,00,00,01,00,00,
21035925,00000525,false,Rx,0,6,04,09,C4,00,00,00,00,00,
21114055,00000100,false,Rx,0,8,00,00,00,00,8E,01,C8,00,
