Time Stamp,ID,Extended,Dir,Bus,LEN,D1,D2,D3,D4,D5,D6,D7,D8
137705436,00000101,true,Rx,0,8,00,FF,5A,3C,00,00,00,00,
137780363,00000102,false,Rx,0,8,01,89,01,00,00,00,00,00,
137855476,00000100,false,Rx,0,8,00,00,00,00,8B,01,07,00,
137930456,00000101,true,Rx,0,8,00,FF,5A,3C,00,00,00,00,
138005775,00000102,true,Rx,0,8,01,89,01,00,00,00,00,00,
138080353,00000100,false,Rx,0,8,00,00,00,00,8B,01,07,00,
138155431,00000101,true,Rx,0,8,00,FF,5A,3C,00,00,00,00,
138230448,00000102,false,Rx,0,8,01,89,01,00,00,00,00,00,
138305411,00000100,true,Rx,0,8,00,00,00,00,8B,01,07,00,
138380442,00000101,true,Rx,0,8,00,FF,5A,3C,00,00,00,00,
138455440,00000102,false,Rx,0,8,01,89,01,00,00,00,00,00,
138530426,00000100,true,Rx,0,8,00,00,00,00,8B,01,07,00,
138605750,00000101,true,Rx,0,8,00,FF,5A,3C,00,00,00,00,
138680405,00000102,true,Rx,0,8,01,89,01,00,00,00,00,00,
138755372,00000100,true,Rx,0,8,00,00,00,00,8B,01,07,00,
138830457,00000101,true,Rx,0,8,00,FF,5A,3C,00,00,00,00,
138905506,00000102,true,Rx,0,8,01,89,01,00,00,00,00,00,
138980542,00000100,true,Rx,0,8,00,00,00,00,8B,01,07,00,
139055413,00000101,true,Rx,0,8,00,FF,5A,3C,00,00,00,00,
139130427,00000102,true,Rx,0,8,01,89,01,00,00,00,00,00,
139205666,00000100,true,Rx,0,8,00,00,00,00,8B,01,07,00,
139280475,00000101,true,Rx,0,8,00,FF,5A,3C,00,00,00,00,
139355471,00000102,false,Rx,0,8,01,89,01,00,00,00,00,00,
139430411,00000100,false,Rx,0,8,00,00,00,00,8B,01,07,00,
139505448,00000101,true,Rx,0,8,00,FF,5A,3C,00,00,00,00,
139580409,00000102,false,Rx,0,8,01,89,01,00,00,00,00,00,
139655626,00000100,false,Rx,0,8,00,00,00,00,8B,01,07,00,
139730548,00000101,true,Rx,0,8,00,FF,5A,3C,00,00,00,00,
139805810,00000102,true,Rx,0,8,01,89,01,00,00,00,00,00,
139880516,00000100,false,Rx,0,8,00,00,00,00,8B,01,07,00,
139955443,00000101,true,Rx,0,8,00,FF,5A,3C,00,00,00,00,
140030588,00000102,true,Rx,0,8,01,89,01,00,00,00,00,00,
140105452,00000100,true,Rx,0,8,00,00,00,00,8B,01,07,00,
140180550,00000101,true,Rx,0,8,00,FF,5A,3C,00,00,00,00,
140255452,00000102,false,Rx,0,8,01,89,01,00,00,00,00,00,
140330510,00000100,true,Rx,0,8,00,00,00,00,8B,01,07,00,
140405856,00000101,true,Rx,0,8,00,FF,5A,3C,00,00,00,00,
140480419,00000102,false,Rx,0,8,01,89,01,00,00,00,00,00,
140555551,00000100,true,Rx,0,8,00,00,00,00,8B,01,07,00,
140630461,00000101,true,Rx,0,8,00,FF,5A,3C,00,00,00,00,
140705540,00000102,true,Rx,0,8,01,89,01,00,00,00,00,00,
140780569,00000100,true,Rx,0,8,00,00,00,00,8B,01,07,00,
140855580,00000101,true,Rx,0,8,00,FF,5A,3C,00,00,00,00,
140930575,00000102,true,Rx,0,8,01,89,01,00,00,00,00,00,
141005772,00000100,true,Rx,0,8,00,00,00,00,8B,01,07,00,
141080528,00000101,true,Rx,0,8,00,FF,5A,3C,00,00,00,00,
141155838,00000102,true,Rx,0,8,01,89,01,00,00,00,00,00,
141230512,00000100,false,Rx,0,8,00,00,00,00,8B,01,07,00,
141305528,00000101,true,Rx,0,8,00,FF,5A,3C,00,00,00,00,
141380475,00000102,false,Rx,0,8,01,89,01,00,00,00,00,00,
141455564,00000100,false,Rx,0,8,00,00,00,00,8B,01,07,00,
141530536,00000101,true,Rx,0,8,00,FF,5A,3C,00,00,00,00,
141605915,00000102,true,Rx,0,8,01,89,01,00,00,00,00,00,
141680598,00000100,false,Rx,0,8,00,00,00,00,8B,01,07,00,
141755615,00000101,true,Rx,0,8,00,FF,5A,3C,00,00,00,00,
141830508,00000102,false,Rx,0,8,01,89,01,00,00,00,00,00,
141905629,00000100,false,Rx,0,8,00,00,00,00,8B,01,07,00,
141980564,00000101,true,Rx,0,8,00,FF,5A,3C,00,00,00,00,
142055621,00000102,true,Rx,0,8,01,89,01,00,00,00,00,00,
142130579,00000100,true,Rx,0,8,00,00,00,00,8B,01,07,00,
142205622,00000101,true,Rx,0,8,00,FF,5A,3C,00,00,00,00,
142280696,00000102,true,Rx,0,8,01,89,01,00,00,00,00,00,
142355562,00000100,false,Rx,0,8,00,00,00,00,8B,01,07,00,
142430608,00000101,true,Rx,0,8,00,FF,5A,3C,00,00,00,00,
142505627,00000102,false,Rx,0,8,01,89,01,00,00,00,00,00,
142580590,00000100,false,Rx,0,8,00,00,00,00,8B,01,07,00,
142655566,00000101,true,Rx,0,8,00,FF,5A,3C,00,00,00,00,
142730609,00000102,false,Rx,0,8,01,89,01,00,00,00,00,00,
