Time Stamp,ID,Extended,Dir,Bus,LEN,D1,D2,D3,D4,D5,D6,D7,D8
16645044,00000102,false,Rx,0,8,01,90,01,00,00,01,00,00,
16745607,00000100,false,Rx,0,8,00,00,00,00,9A,01,C8,00,
16745859,00000101,false,Rx,0,8,00,FF,FE,00,00,00,00,00,
16746105,00000102,false,Rx,0,8,01,90,01,00,00,01,00,00,
16768124,00000525,false,Rx,0,6,04,0B,70,00,00,00,00,00,
16846408,00000100,false,Rx,0,8,00,00,00,00,9A,01,C8,00,
16846652,00000101,false,Rx,0,8,00,FF,FE,00,00,00,00,00,
16846904,00000102,false,Rx,0,8,01,90,01,00,00,01,00,00,
16875033,00000522,false,Rx,0,6,01,09,BF,A5,05,00,00,00,
16899236,00000521,false,Rx,0,6,00,0B,F4,FF,FF,FF,00,00,
16944543,00000100,false,Rx,0,8,00,00,00,00,9A,01,C8,00,
16947615,00000101,false,Rx,0,8,00,FF,FE,00,00,00,00,00,
16947878,00000102,false,Rx,0,8,01,90,01,00,00,01,00,00,
16984051,00000528,false,Rx,0,6,07,09,E7,2B,00,00,00,00,
17053325,00000100,false,Rx,0,8,00,00,00,00,9A,01,C8,00,
17053568,00000101,false,Rx,0,8,00,FF,FE,00,00,00,00,00,
17053821,00000102,false,Rx,0,8,01,90,01,00,00,01,00,00,
17079830,00000524,false,Rx,0,6,03,0A,F7,FF,FF,FF,00,00,
17094961,00000523,false,Rx,0,6,02,0F,F1,FF,FF,FF,00,00,
17137652,00000526,false,Rx,0,6,05,0F,09,00,00,00,00,00,
17144540,00000100,false,Rx,0,8,00,00,00,00,9A,01,C8,00,
17147807,00000527,false,Rx,0,6,06,04,9C,AE,01,00,00,00,
17148059,00000101,false,Rx,0,8,00,FF,FE,00,00,00,00,00,
17148542,00000527,false,Rx,0,6,06,04,9C,AE,01,00,00,00,
17148787,00000102,false,Rx,0,8,01,90,01,00,00,01,00,00,
17149015,00000527,false,Rx,0,6,06,04,9C,AE,01,00,00,00,
17252507,00000100,false,Rx,0,8,00,00,00,00,9A,01,C8,00,
17252747,00000101,false,Rx,0,8,00,FF,FE,00,00,00,00,00,
17252993,00000102,false,Rx,0,8,01,90,01,00,00,01,00,00,
17344534,00000100,false,Rx,0,8,00,00,00,00,9A,01,C8,00,
17347845,00000101,false,Rx,0,8,00,FF,FE,00,00,00,00,00,
17348109,00000102,false,Rx,0,8,01,90,01,00,00,01,00,00,
17445944,00000100,false,Rx,0,8,00,00,00,00,9A,01,C8,00,
17446204,00000101,false,Rx,0,8,00,FF,FE,00,00,00,00,00,
17446469,00000102,false,Rx,0,8,01,90,01,00,00,01,00,00,
17454111,00000525,false,Rx,0,6,04,0C,70,00,00,00,00,00,
17506536,00000522,false,Rx,0,6,01,0A,B2,A5,05,00,00,00,
17512581,00000521,false,Rx,0,6,00,0C,F4,FF,FF,FF,00,00,
17549026,00000100,false,Rx,0,8,00,00,00,00,9A,01,C8,00,
17551150,00000101,false,Rx,0,8,00,FF,FE,00,00,00,00,00,
17551397,00000102,false,Rx,0,8,01,90,01,00,00,01,00,00,
17644530,00000100,false,Rx,0,8,00,00,00,00,9A,01,C8,00,
17645847,00000101,false,Rx,0,8,00,FF,FE,00,00,00,00,00,
17646098,00000102,false,Rx,0,8,01,90,01,00,00,01,00,00,
17727360,00000528,false,Rx,0,6,07,0A,E7,2B,00,00,00,00,
17727589,00000528,false,Rx,0,6,07,0A,E7,2B,00,00,00,00,
17744527,00000100,false,Rx,0,8,00,00,00,00,9A,01,C8,00,
17744772,00000101,false,Rx,0,8,00,FF,FE,00,00,00,00,00,
17745024,00000102,false,Rx,0,8,01,90,01,00,00,01,00,00,
17745239,00000523,false,Rx,0,6,02,00,F1,FF,FF,FF,00,00,
17747657,00000524,false,Rx,0,6,03,0B,EE,FF,FF,FF,00,00,
17841805,00000526,false,Rx,0,6,05,00,05,00,00,00,00,00,
17844523,00000100,false,Rx,0,8,00,00,00,00,9A,01,C8,00,
17844775,00000101,false,Rx,0,8,00,FF,FE,00,00,00,00,00,
17845021,00000102,false,Rx,0,8,01,90,01,00,00,01,00,00,
17869771,00000527,false,Rx,0,6,06,05,9C,AE,01,00,00,00,
17944525,00000100,false,Rx,0,8,00,00,00,00,9A,01,C8,00,
17944770,00000101,false,Rx,0,8,00,FF,FE,00,00,00,00,00,
17945023,00000102,false,Rx,0,8,01,90,01,00,00,01,00,00,
18044525,00000100,false,Rx,0,8,00,00,00,00,9A,01,C8,00,
18044771,00000101,false,Rx,0,8,00,FF,FE,00,00,00,00,00,
18045018,00000102,false,Rx,0,8,01,90,01,00,00,01,00,00,
18125937,00000521,false,Rx,0,6,00,0D,F3,FF,FF,FF,00,00,
18138032,00000522,false,Rx,0,6,01,0B,B3,A5,05,00,00,00,
18138260,00000522,false,Rx,0,6,01,0B,B3,A5,05,00,00,00,
18140094,00000525,false,Rx,0,6,04,0D,71,00,00,00,00,00,
18144524,00000100,false,Rx,0,8,00,00,00,00,9A,01,C8,00,
18144763,00000101,false,Rx,0,8,00,FF,FE,00,00,00,00,00,
18145015,00000102,false,Rx,0,8,01,90,01,00,00,01,00,00,
18244518,00000100,false,Rx,0,8,00,00,00,00,9A,01,C8,00,
18244765,00000101,false,Rx,0,8,00,FF,FE,00,00,00,00,00,
18245011,00000102,false,Rx,0,8,01,90,01,00,00,01,00,00,
18344524,00000100,false,Rx,0,8,00,00,00,00,9A,01,C8,00,
18344763,00000101,false,Rx,0,8,00,FF,FE,00,00,00,00,00,
18345009,00000102,false,Rx,0,8,01,90,01,00,00,01,00,00,
18394281,00000523,false,Rx,0,6,02,01,EF,FF,FF,FF,00,00,
18415478,00000524,false,Rx,0,6,03,0C,ED,FF,FF,FF,00,00,
18444519,00000100,false,Rx,0,8,00,00,00,00,9A,01,C8,00,
18444761,00000101,false,Rx,0,8,00,FF,FE,00,00,00,00,00,
18445006,00000102,false,Rx,0,8,01,90,01,00,00,01,00,00,
18464961,00000528,false,Rx,0,6,07,0B,E7,2B,00,00,00,00,
18544518,00000100,false,Rx,0,8,00,00,00,00,9A,01,C8,00,
18544758,00000101,false,Rx,0,8,00,FF,FE,00,00,00,00,00,
18545010,00000102,false,Rx,0,8,01,90,01,00,00,01,00,00,
18545985,00000526,false,Rx,0,6,05,01,04,00,00,00,00,00,
18592062,00000527,false,Rx,0,6,06,06,9C,AE,01,00,00,00,
18644502,00000100,false,Rx,0,8,00,00,00,00,9A,01,C8,00,
18644763,00000101,false,Rx,0,8,00,FF,FE,00,00,00,00,00,
18645002,00000102,false,Rx,0,8,01,90,01,00,00,01,00,00,
18739266,00000521,false,Rx,0,6,00,0E,F7,FF,FF,FF,00,00,
18739508,00000521,false,Rx,0,6,00,0E,F7,FF,FF,FF,00,00,
18739741,00000521,false,Rx,0,6,00,0E,F7,FF,FF,FF,00,00,
18744508,00000100,false,Rx,0,8,00,00,00,00,9A,01,C8,00,
18744763,00000101,false,Rx,0,8,00,FF,FE,00,00,00,00,00,
18745003,00000102,false,Rx,0,8,01,90,01,00,00,01,00,00,
18769524,00000522,false,Rx,0,6,01,0C,B3,A5,05,00,00,00,
18826043,00000525,false,Rx,0,6,04,0E,71,00,00,00,00,00,
18844508,00000100,false,Rx,0,8,00,00,00,00,9A,01,C8,00,
18844761,00000101,false,Rx,0,8,00,FF,FE,00,00,00,00,00,
18845001,00000102,false,Rx,0,8,01,90,01,00,00,01,00,00,
18944510,00000100,false,Rx,0,8,00,00,00,00,9A,01,C8,00,
18944749,00000101,false,Rx,0,8,00,FF,FE,00,00,00,00,00,
18944999,00000102,false,Rx,0,8,01,90,01,00,00,01,00,00,
19043935,00000523,false,Rx,0,6,02,02,E8,FF,FF,FF,00,00,
19044503,00000100,false,Rx,0,8,00,00,00,00,9A,01,C8,00,
19044749,00000101,false,Rx,0,8,00,FF,FE,00,00,00,00,00,
19044993,00000102,false,Rx,0,8,01,90,01,00,00,01,00,00,
19083526,00000524,false,Rx,0,6,03,0D,ED,FF,FF,FF,00,00,
19083766,00000524,false,Rx,0,6,03,0D,ED,FF,FF,FF,00,00,
19083999,00000524,false,Rx,0,6,03,0D,ED,FF,FF,FF,00,00,
19084232,00000524,false,Rx,0,6,03,0D,ED,FF,FF,FF,00,00,
19084473,00000524,false,Rx,0,6,03,0D,ED,FF,FF,FF,00,00,
19084709,00000524,false,Rx,0,6,03,0D,ED,FF,FF,FF,00,00,
19084941,00000524,false,Rx,0,6,03,0D,ED,FF,FF,FF,00,00,
19144504,00000100,false,Rx,0,8,00,00,00,00,9A,01,C8,00,
19144743,00000101,false,Rx,0,8,00,FF,FE,00,00,00,00,00,
19144995,00000102,false,Rx,0,8,01,90,01,00,00,01,00,00,
19205674,00000528,false,Rx,0,6,07,0C,E7,2B,00,00,00,00,
19244506,00000100,false,Rx,0,8,00,00,00,00,9A,01,C8,00,
19244745,00000101,false,Rx,0,8,00,FF,FE,00,00,00,00,00,
19244991,00000102,false,Rx,0,8,01,90,01,00,00,01,00,00,
19250043,00000526,false,Rx,0,6,05,02,05,00,00,00,00,00,
19314608,00000527,false,Rx,0,6,06,07,9C,AE,01,00,00,00,
19314835,00000527,false,Rx,0,6,06,07,9C,AE,01,00,00,00,
19315068,00000527,false,Rx,0,6,06,07,9C,AE,01,00,00,00,
19315302,00000527,false,Rx,0,6,06,07,9C,AE,01,00,00,00,
19315531,00000527,false,Rx,0,6,06,07,9C,AE,01,00,00,00,
19315758,00000527,false,Rx,0,6,06,07,9C,AE,01,00,00,00,
19315985,00000527,false,Rx,0,6,06,07,9C,AE,01,00,00,00,
19316218,00000527,false,Rx,0,6,06,07,9C,AE,01,00,00,00,
19344500,00000100,false,Rx,0,8,00,00,00,00,9A,01,C8,00,
19344740,00000101,false,Rx,0,8,00,FF,FE,00,00,00,00,00,
19344992,00000102,false,Rx,0,8,01,90,01,00,00,01,00,00,
19423964,00000521,false,Rx,0,6,00,0F,F7,FF,FF,FF,00,00,
19444501,00000100,false,Rx,0,8,00,00,00,00,9A,01,C8,00,
19447958,00000101,false,Rx,0,8,00,FF,FE,00,00,00,00,00,
19448203,00000102,false,Rx,0,8,01,90,01,00,00,01,00,00,
19512036,00000525,false,Rx,0,6,04,0F,71,00,00,00,00,00,
19512251,00000522,false,Rx,0,6,01,0D,BE,A5,05,00,00,00,
19544497,00000100,false,Rx,0,8,00,00,00,00,9A,01,C8,00,
19544737,00000101,false,Rx,0,8,00,FF,FE,00,00,00,00,00,
19544982,00000102,false,Rx,0,8,01,90,01,00,00,01,00,00,
19644495,00000100,false,Rx,0,8,00,00,00,00,9A,01,C8,00,
19644737,00000101,false,Rx,0,8,00,FF,FE,00,00,00,00,00,
19644983,00000102,false,Rx,0,8,01,90,01,00,00,01,00,00,
19693605,00000523,false,Rx,0,6,02,03,E8,FF,FF,FF,00,00,
19745593,00000100,false,Rx,0,8,00,00,00,00,9A,01,C8,00,
19745858,00000101,false,Rx,0,8,00,FF,FE,00,00,00,00,00,
19746121,00000102,false,Rx,0,8,01,90,01,00,00,01,00,00,
19751561,00000524,false,Rx,0,6,03,0E,F7,FF,FF,FF,00,00,
19844485,00000100,false,Rx,0,8,00,00,00,00,9A,01,C8,00,
19844747,00000101,false,Rx,0,8,00,FF,FE,00,00,00,00,00,
19845011,00000102,false,Rx,0,8,01,90,01,00,00,01,00,00,
19944479,00000100,false,Rx,0,8,00,00,00,00,9A,01,C8,00,
19944745,00000101,false,Rx,0,8,00,FF,FE,00,00,00,00,00,
19945009,00000102,false,Rx,0,8,01,90,01,00,00,01,00,00,
19945874,00000528,false,Rx,0,6,07,0D,E7,2B,00,00,00,00,
19954015,00000526,false,Rx,0,6,05,03,09,00,00,00,00,00,
19965976,00000521,false,Rx,0,6,00,00,F5,FF,FF,FF,00,00,
20032538,00000522,false,Rx,0,6,01,0E,B6,A5,05,00,00,00,
20036658,00000527,false,Rx,0,6,06,08,9C,AE,01,00,00,00,
20045603,00000100,false,Rx,0,8,00,00,00,00,9A,01,C8,00,
20045867,00000101,false,Rx,0,8,00,FF,FE,00,00,00,00,00,
20046131,00000102,false,Rx,0,8,01,90,01,00,00,01,00,00,
20146727,00000100,false,Rx,0,8,00,00,00,00,9A,01,C8,00,
20146991,00000101,false,Rx,0,8,00,FF,FE,00,00,00,00,00,
20147254,00000102,false,Rx,0,8,01,90,01,00,00,01,00,00,
20198028,00000525,false,Rx,0,6,04,00,71,00,00,00,00,00,
20244476,00000100,false,Rx,0,8,00,00,00,00,9A,01,C8,00,
20250823,00000101,false,Rx,0,8,00,FF,FE,00,00,00,00,00,
20251068,00000102,false,Rx,0,8,01,90,01,00,00,01,00,00,
20343264,00000523,false,Rx,0,6,02,04,F4,FF,FF,FF,00,00,
20346068,00000100,false,Rx,0,8,00,00,00,00,9A,01,C8,00,
20346316,00000101,false,Rx,0,8,00,FF,FE,00,00,00,00,00,
20346563,00000102,false,Rx,0,8,01,90,01,00,00,01,00,00,
20419415,00000524,false,Rx,0,6,03,0F,FD,FF,FF,FF,00,00,
20419658,00000524,false,Rx,0,6,03,0F,FD,FF,FF,FF,00,00,
20419897,00000524,false,Rx,0,6,03,0F,FD,FF,FF,FF,00,00,
20420143,00000524,false,Rx,0,6,03,0F,FD,FF,FF,FF,00,00,
20420384,00000524,false,Rx,0,6,03,0F,FD,FF,FF,FF,00,00,
20420624,00000524,false,Rx,0,6,03,0F,FD,FF,FF,FF,00,00,
20420870,00000524,false,Rx,0,6,03,0F,FD,FF,FF,FF,00,00,
20444471,00000100,false,Rx,0,8,00,00,00,00,9A,01,C8,00,
20444719,00000101,false,Rx,0,8,00,FF,FE,00,00,00,00,00,
20444964,00000102,false,Rx,0,8,01,90,01,00,00,01,00,00,
20544468,00000100,false,Rx,0,8,00,00,00,00,9A,01,C8,00,
20544717,00000101,false,Rx,0,8,00,FF,FE,00,00,00,00,00,
20544962,00000102,false,Rx,0,8,01,90,01,00,00,01,00,00,
20579314,00000521,false,Rx,0,6,00,01,F3,FF,FF,FF,00,00,
20644464,00000100,false,Rx,0,8,00,00,00,00,9A,01,C8,00,
20644717,00000101,false,Rx,0,8,00,FF,FE,00,00,00,00,00,
20644963,00000102,false,Rx,0,8,01,90,01,00,00,01,00,00,
20658339,00000526,false,Rx,0,6,05,04,09,00,00,00,00,00,
20658581,00000526,false,Rx,0,6,05,04,09,00,00,00,00,00,
20658820,00000526,false,Rx,0,6,05,04,09,00,00,00,00,00,
20659053,00000526,false,Rx,0,6,05,04,09,00,00,00,00,00,
20659294,00000526,false,Rx,0,6,05,04,09,00,00,00,00,00,
20659535,00000526,false,Rx,0,6,05,04,09,00,00,00,00,00,
20659768,00000526,false,Rx,0,6,05,04,09,00,00,00,00,00,
20660006,00000526,false,Rx,0,6,05,04,09,00,00,00,00,00,
20660246,00000526,false,Rx,0,6,05,04,09,00,00,00,00,00,
20660480,00000526,false,Rx,0,6,05,04,09,00,00,00,00,00,
20744462,00000100,false,Rx,0,8,00,00,00,00,9A,01,C8,00,
20744710,00000101,false,Rx,0,8,00,FF,FE,00,00,00,00,00,
20744962,00000102,false,Rx,0,8,01,90,01,00,00,01,00,00,
20764537,00000522,false,Rx,0,6,01,0F,C0,A5,05,00,00,00,
20846085,00000100,false,Rx,0,8,00,00,00,00,9A,01,C8,00,
20846350,00000101,false,Rx,0,8,00,FF,FE,00,00,00,00,00,
20846616,00000102,false,Rx,0,8,01,90,01,00,00,01,00,00,
20883988,00000525,false,Rx,0,6,04,01,71,00,00,00,00,00,
20884209,00000527,false,Rx,0,6,06,09,9C,AE,01,00,00,00,
20884642,00000528,false,Rx,0,6,07,0E,E7,2B,00,00,00,00,
20944455,00000100,false,Rx,0,8,00,00,00,00,9A,01,C8,00,
20947278,00000101,false,Rx,0,8,00,FF,FE,00,00,00,00,00,
20947545,00000102,false,Rx,0,8,01,90,01,00,00,01,00,00,
20995190,00000523,false,Rx,0,6,02,05,02,00,00,00,00,00,
21044458,00000100,false,Rx,0,8,00,00,00,00,9A,01,C8,00,
21044724,00000101,false,Rx,0,8,00,FF,FE,00,00,00,00,00,
21044988,00000102,false,Rx,0,8,01,90,01,00,00,01,00,00,
21087270,00000524,false,Rx,0,6,03,00,FD,FF,FF,FF,00,00,
21144453,00000100,false,Rx,0,8,00,00,00,00,9A,01,C8,00,
21144719,00000101,false,Rx,0,8,00,FF,FE,00,00,00,00,00,
21144984,00000102,false,Rx,0,8,01,90,01,00,00,01,00,00,
21193674,00000521,false,Rx,0,6,00,02,F7,FF,FF,FF,00,00,
21245019,00000100,false,Rx,0,8,00,00,00,00,9A,01,C8,00,
21245283,00000101,false,Rx,0,8,00,FF,FE,00,00,00,00,00,
21245543,00000102,false,Rx,0,8,01,90,01,00,00,01,00,00,
21295556,00000522,false,Rx,0,6,01,00,B3,A5,05,00,00,00,
21350260,00000100,false,Rx,0,8,00,00,00,00,9A,01,C8,00,
21350506,00000101,false,Rx,0,8,00,FF,FE,00,00,00,00,00,
21350767,00000102,false,Rx,0,8,01,90,01,00,00,01,00,00,
21362487,00000526,false,Rx,0,6,05,05,0A,00,00,00,00,00,
21426997,00000528,false,Rx,0,6,07,0F,E7,2B,00,00,00,00,
21444714,00000100,false,Rx,0,8,00,00,00,00,9A,01,C8,00,
21444960,00000101,false,Rx,0,8,00,FF,FE,00,00,00,00,00,
21445212,00000102,false,Rx,0,8,01,90,01,00,00,01,00,00,
21481244,00000527,false,Rx,0,6,06,0A,9C,AE,01,00,00,00,
21546040,00000100,false,Rx,0,8,00,00,00,00,9A,01,C8,00,
21546294,00000101,false,Rx,0,8,00,FF,FE,00,00,00,00,00,
21546541,00000102,false,Rx,0,8,01,90,01,00,00,01,00,00,
21569967,00000525,false,Rx,0,6,04,02,71,00,00,00,00,00,
21642583,00000523,false,Rx,0,6,02,06,02,00,00,00,00,00,
21644446,00000100,false,Rx,0,8,00,00,00,00,9A,01,C8,00,
21644960,00000101,false,Rx,0,8,00,FF,FE,00,00,00,00,00,
21647419,00000102,false,Rx,0,8,01,90,01,00,00,01,00,00,
21744444,00000100,false,Rx,0,8,00,00,00,00,9A,01,C8,00,
21745840,00000101,false,Rx,0,8,00,FF,FE,00,00,00,00,00,
21746104,00000102,false,Rx,0,8,01,90,01,00,00,01,00,00,
21754581,00000524,false,Rx,0,6,03,01,F7,FF,FF,FF,00,00,
21808162,00000521,false,Rx,0,6,00,03,F1,FF,FF,FF,00,00,
