Time Stamp,ID,Extended,Dir,Bus,LEN,D1,D2,D3,D4,D5,D6,D7,D8
22000002,00000523,false,Rx,0,6,02,0A,EA,FF,FF,FF,00,00,
22050865,00000522,false,Rx,0,6,01,05,2B,B6,05,00,00,00,
22055496,00000100,false,Rx,0,8,00,00,00,00,9A,01,C8,00,
22055738,00000101,false,Rx,0,8,00,FF,FE,00,00,00,00,00,
22055990,00000102,false,Rx,0,8,01,90,01,00,00,01,00,00,
22081861,00000521,false,Rx,0,6,00,05,F7,FF,FF,FF,00,00,
22155493,00000100,false,Rx,0,8,00,00,00,00,9A,01,C8,00,
22155739,00000101,false,Rx,0,8,00,FF,FE,00,00,00,00,00,
22155988,00000102,false,Rx,0,8,01,90,01,00,00,01,00,00,
22255495,00000100,false,Rx,0,8,00,00,00,00,9A,01,C8,00,
22255734,00000101,false,Rx,0,8,00,FF,FE,00,00,00,00,00,
22255983,00000102,false,Rx,0,8,01,90,01,00,00,01,00,00,
22274541,00000525,false,Rx,0,6,04,03,5E,00,00,00,00,00,
22355491,00000100,false,Rx,0,8,00,00,00,00,9A,01,C8,00,
22355730,00000101,false,Rx,0,8,00,FF,FE,00,00,00,00,00,
22355978,00000102,false,Rx,0,8,01,90,01,00,00,01,00,00,
22440346,00000526,false,Rx,0,6,05,06,FC,FF,FF,FF,00,00,
22446108,00000524,false,Rx,0,6,03,04,F4,FF,FF,FF,00,00,
22455488,00000100,false,Rx,0,8,00,00,00,00,9A,01,C8,00,
22455733,00000101,false,Rx,0,8,00,FF,FE,00,00,00,00,00,
22455981,00000102,false,Rx,0,8,01,90,01,00,00,01,00,00,
22526907,00000528,false,Rx,0,6,07,07,A6,1E,00,00,00,00,
22555480,00000100,false,Rx,0,8,00,00,00,00,9A,01,C8,00,
22555741,00000101,false,Rx,0,8,00,FF,FE,00,00,00,00,00,
22555980,00000102,false,Rx,0,8,01,90,01,00,00,01,00,00,
22649962,00000523,false,Rx,0,6,02,0B,EA,FF,FF,FF,00,00,
22655476,00000100,false,Rx,0,8,00,00,00,00,9A,01,C8,00,
22655736,00000101,false,Rx,0,8,00,FF,FE,00,00,00,00,00,
22655975,00000102,false,Rx,0,8,01,90,01,00,00,01,00,00,
22682243,00000522,false,Rx,0,6,01,06,2A,B6,05,00,00,00,
22695370,00000521,false,Rx,0,6,00,06,F5,FF,FF,FF,00,00,
22698472,00000527,false,Rx,0,6,06,0D,B8,2A,01,00,00,00,
22755477,00000100,false,Rx,0,8,00,00,00,00,9A,01,C8,00,
22755731,00000101,false,Rx,0,8,00,FF,FE,00,00,00,00,00,
22755985,00000102,false,Rx,0,8,01,90,01,00,00,01,00,00,
22855473,00000100,false,Rx,0,8,00,00,00,00,9A,01,C8,00,
22855725,00000101,false,Rx,0,8,00,FF,FE,00,00,00,00,00,
22855971,00000102,false,Rx,0,8,01,90,01,00,00,01,00,00,
22955477,00000100,false,Rx,0,8,00,00,00,00,9A,01,C8,00,
22955722,00000101,false,Rx,0,8,00,FF,FE,00,00,00,00,00,
22955968,00000102,false,Rx,0,8,01,90,01,00,00,01,00,00,
22960823,00000525,false,Rx,0,6,04,04,5E,00,00,00,00,00,
23055476,00000100,false,Rx,0,8,00,00,00,00,9A,01,C8,00,
23055722,00000101,false,Rx,0,8,00,FF,FE,00,00,00,00,00,
23055968,00000102,false,Rx,0,8,01,90,01,00,00,01,00,00,
23114528,00000524,false,Rx,0,6,03,05,EC,FF,FF,FF,00,00,
23144729,00000526,false,Rx,0,6,05,07,05,00,00,00,00,00,
23155475,00000100,false,Rx,0,8,00,00,00,00,9A,01,C8,00,
23155721,00000101,false,Rx,0,8,00,FF,FE,00,00,00,00,00,
23155967,00000102,false,Rx,0,8,01,90,01,00,00,01,00,00,
23255474,00000100,false,Rx,0,8,00,00,00,00,9A,01,C8,00,
23255714,00000101,false,Rx,0,8,00,FF,FE,00,00,00,00,00,
23255966,00000102,false,Rx,0,8,01,90,01,00,00,01,00,00,
23267686,00000528,false,Rx,0,6,07,08,A6,1E,00,00,00,00,
23299915,00000523,false,Rx,0,6,02,0C,EB,FF,FF,FF,00,00,
23308973,00000521,false,Rx,0,6,00,07,FA,FF,FF,FF,00,00,
23314025,00000522,false,Rx,0,6,01,07,25,B6,05,00,00,00,
23355470,00000100,false,Rx,0,8,00,00,00,00,9A,01,C8,00,
23355715,00000101,false,Rx,0,8,00,FF,FE,00,00,00,00,00,
23355960,00000102,false,Rx,0,8,01,90,01,00,00,01,00,00,
23421077,00000527,false,Rx,0,6,06,0E,B8,2A,01,00,00,00,
23455470,00000100,false,Rx,0,8,00,00,00,00,9A,01,C8,00,
23455713,00000101,false,Rx,0,8,00,FF,FE,00,00,00,00,00,
23455959,00000102,false,Rx,0,8,01,90,01,00,00,01,00,00,
23555457,00000100,false,Rx,0,8,00,00,00,00,9A,01,C8,00,
23555709,00000101,false,Rx,0,8,00,FF,FE,00,00,00,00,00,
23555955,00000102,false,Rx,0,8,01,90,01,00,00,01,00,00,
23647099,00000525,false,Rx,0,6,04,05,5E,00,00,00,00,00,
23655458,00000100,false,Rx,0,8,00,00,00,00,9A,01,C8,00,
23655708,00000101,false,Rx,0,8,00,FF,FE,00,00,00,00,00,
23655954,00000102,false,Rx,0,8,01,90,01,00,00,01,00,00,
23755467,00000100,false,Rx,0,8,00,00,00,00,9A,01,C8,00,
23755707,00000101,false,Rx,0,8,00,FF,FE,00,00,00,00,00,
23755952,00000102,false,Rx,0,8,01,90,01,00,00,01,00,00,
23782327,00000524,false,Rx,0,6,03,06,F4,FF,FF,FF,00,00,
23848997,00000526,false,Rx,0,6,05,08,00,00,00,00,00,00,
23855453,00000100,false,Rx,0,8,00,00,00,00,9A,01,C8,00,
23855720,00000101,false,Rx,0,8,00,FF,FE,00,00,00,00,00,
23855948,00000102,false,Rx,0,8,01,90,01,00,00,01,00,00,
23922593,00000521,false,Rx,0,6,00,08,F5,FF,FF,FF,00,00,
23945803,00000522,false,Rx,0,6,01,08,2B,B6,05,00,00,00,
23949849,00000523,false,Rx,0,6,02,0D,E2,FF,FF,FF,00,00,
23955451,00000100,false,Rx,0,8,00,00,00,00,9A,01,C8,00,
23955698,00000101,false,Rx,0,8,00,FF,FE,00,00,00,00,00,
23955949,00000102,false,Rx,0,8,01,90,01,00,00,01,00,00,
24008452,00000528,false,Rx,0,6,07,09,A6,1E,00,00,00,00,
24055451,00000100,false,Rx,0,8,00,00,00,00,9A,01,C8,00,
24055699,00000101,false,Rx,0,8,00,FF,FE,00,00,00,00,00,
24055943,00000102,false,Rx,0,8,01,90,01,00,00,01,00,00,
24143997,00000527,false,Rx,0,6,06,0F,B8,2A,01,00,00,00,
24155444,00000100,false,Rx,0,8,00,00,00,00,9A,01,C8,00,
24155697,00000101,false,Rx,0,8,00,FF,FE,00,00,00,00,00,
24155942,00000102,false,Rx,0,8,01,90,01,00,00,01,00,00,
24255444,00000100,false,Rx,0,8,00,00,00,00,9A,01,C8,00,
24255692,00000101,false,Rx,0,8,00,FF,FE,00,00,00,00,00,
24255940,00000102,false,Rx,0,8,01,90,01,00,00,01,00,00,
24333364,00000525,false,Rx,0,6,04,06,5E,00,00,00,00,00,
24355443,00000100,false,Rx,0,8,00,00,00,00,9A,01,C8,00,
24355689,00000101,false,Rx,0,8,00,FF,FE,00,00,00,00,00,
24355941,00000102,false,Rx,0,8,01,90,01,00,00,01,00,00,
24450426,00000524,false,Rx,0,6,03,07,EE,FF,FF,FF,00,00,
24455441,00000100,false,Rx,0,8,00,00,00,00,9A,01,C8,00,
24455689,00000101,false,Rx,0,8,00,FF,FE,00,00,00,00,00,
24455957,00000102,false,Rx,0,8,01,90,01,00,00,01,00,00,
24536219,00000521,false,Rx,0,6,00,09,F9,FF,FF,FF,00,00,
24553503,00000526,false,Rx,0,6,05,09,04,00,00,00,00,00,
24555441,00000100,false,Rx,0,8,00,00,00,00,9A,01,C8,00,
24555688,00000101,false,Rx,0,8,00,FF,FE,00,00,00,00,00,
24555934,00000102,false,Rx,0,8,01,90,01,00,00,01,00,00,
24577574,00000522,false,Rx,0,6,01,09,31,B6,05,00,00,00,
24599784,00000523,false,Rx,0,6,02,0E,E2,FF,FF,FF,00,00,
24655439,00000100,false,Rx,0,8,00,00,00,00,9A,01,C8,00,
24655686,00000101,false,Rx,0,8,00,FF,FE,00,00,00,00,00,
24655931,00000102,false,Rx,0,8,01,90,01,00,00,01,00,00,
24749526,00000528,false,Rx,0,6,07,0A,A6,1E,00,00,00,00,
24755435,00000100,false,Rx,0,8,00,00,00,00,9A,01,C8,00,
24755683,00000101,false,Rx,0,8,00,FF,FE,00,00,00,00,00,
24755935,00000102,false,Rx,0,8,01,90,01,00,00,01,00,00,
24855434,00000100,false,Rx,0,8,00,00,00,00,9A,01,C8,00,
24855681,00000101,false,Rx,0,8,00,FF,FE,00,00,00,00,00,
24855933,00000102,false,Rx,0,8,01,90,01,00,00,01,00,00,
24866560,00000527,false,Rx,0,6,06,00,B8,2A,01,00,00,00,
24955432,00000100,false,Rx,0,8,00,00,00,00,9A,01,C8,00,
24955680,00000101,false,Rx,0,8,00,FF,FE,00,00,00,00,00,
24955926,00000102,false,Rx,0,8,01,90,01,00,00,01,00,00,
25019639,00000525,false,Rx,0,6,04,07,5E,00,00,00,00,00,
25055425,00000100,false,Rx,0,8,00,00,00,00,9A,01,C8,00,
25055675,00000101,false,Rx,0,8,00,FF,FE,00,00,00,00,00,
25055927,00000102,false,Rx,0,8,01,90,01,00,00,01,00,00,
25118531,00000524,false,Rx,0,6,03,08,F2,FF,FF,FF,00,00,
25149797,00000521,false,Rx,0,6,00,0A,F8,FF,FF,FF,00,00,
25155423,00000100,false,Rx,0,8,00,00,00,00,9A,01,C8,00,
25155675,00000101,false,Rx,0,8,00,FF,FE,00,00,00,00,00,
25155921,00000102,false,Rx,0,8,01,90,01,00,00,01,00,00,
25209330,00000522,false,Rx,0,6,01,0A,35,B6,05,00,00,00,
25249723,00000523,false,Rx,0,6,02,0F,FC,FF,FF,FF,00,00,
25255423,00000100,false,Rx,0,8,00,00,00,00,9A,01,C8,00,
25255676,00000101,false,Rx,0,8,00,FF,FE,00,00,00,00,00,
25255921,00000102,false,Rx,0,8,01,90,01,00,00,01,00,00,
25258124,00000526,false,Rx,0,6,05,0A,04,00,00,00,00,00,
25355419,00000100,false,Rx,0,8,00,00,00,00,9A,01,C8,00,
25355674,00000101,false,Rx,0,8,00,FF,FE,00,00,00,00,00,
25355920,00000102,false,Rx,0,8,01,90,01,00,00,01,00,00,
25455419,00000100,false,Rx,0,8,00,00,00,00,9A,01,C8,00,
25455684,00000101,false,Rx,0,8,00,FF,FE,00,00,00,00,00,
25455919,00000102,false,Rx,0,8,01,90,01,00,00,01,00,00,
25489969,00000528,false,Rx,0,6,07,0B,A6,1E,00,00,00,00,
25555419,00000100,false,Rx,0,8,00,00,00,00,9A,01,C8,00,
25555667,00000101,false,Rx,0,8,00,FF,FE,00,00,00,00,00,
25555916,00000102,false,Rx,0,8,01,90,01,00,00,01,00,00,
25588876,00000527,false,Rx,0,6,06,01,B8,2A,01,00,00,00,
25655416,00000100,false,Rx,0,8,00,00,00,00,9A,01,C8,00,
25655664,00000101,false,Rx,0,8,00,FF,FE,00,00,00,00,00,
25655913,00000102,false,Rx,0,8,01,90,01,00,00,01,00,00,
25705892,00000525,false,Rx,0,6,04,08,5E,00,00,00,00,00,
25755416,00000100,false,Rx,0,8,00,00,00,00,9A,01,C8,00,
25755662,00000101,false,Rx,0,8,00,FF,FE,00,00,00,00,00,
25755914,00000102,false,Rx,0,8,01,90,01,00,00,01,00,00,
25763388,00000521,false,Rx,0,6,00,0B,F7,FF,FF,FF,00,00,
25786612,00000524,false,Rx,0,6,03,09,EA,FF,FF,FF,00,00,
25841089,00000522,false,Rx,0,6,01,0B,33,B6,05,00,00,00,
25855414,00000100,false,Rx,0,8,00,00,00,00,9A,01,C8,00,
25855662,00000101,false,Rx,0,8,00,FF,FE,00,00,00,00,00,
25855907,00000102,false,Rx,0,8,01,90,01,00,00,01,00,00,
25899951,00000523,false,Rx,0,6,02,00,EF,FF,FF,FF,00,00,
25955407,00000100,false,Rx,0,8,00,00,00,00,9A,01,C8,00,
25955660,00000101,false,Rx,0,8,00,FF,FE,00,00,00,00,00,
25955910,00000102,false,Rx,0,8,01,90,01,00,00,01,00,00,
25962538,00000526,false,Rx,0,6,05,0B,03,00,00,00,00,00,
26055407,00000100,false,Rx,0,8,00,00,00,00,9A,01,C8,00,
26055655,00000101,false,Rx,0,8,00,FF,FE,00,00,00,00,00,
26055914,00000102,false,Rx,0,8,01,90,01,00,00,01,00,00,
26155405,00000100,false,Rx,0,8,00,00,00,00,9A,01,C8,00,
26155653,00000101,false,Rx,0,8,00,FF,FE,00,00,00,00,00,
26155905,00000102,false,Rx,0,8,01,90,01,00,00,01,00,00,
26230723,00000528,false,Rx,0,6,07,0C,A6,1E,00,00,00,00,
26255401,00000100,false,Rx,0,8,00,00,00,00,9A,01,C8,00,
26255655,00000101,false,Rx,0,8,00,FF,FE,00,00,00,00,00,
26255902,00000102,false,Rx,0,8,01,90,01,00,00,01,00,00,
26311447,00000527,false,Rx,0,6,06,02,B8,2A,01,00,00,00,
26355402,00000100,false,Rx,0,8,00,00,00,00,9A,01,C8,00,
26355649,00000101,false,Rx,0,8,00,FF,FE,00,00,00,00,00,
26355901,00000102,false,Rx,0,8,01,90,01,00,00,01,00,00,
26376968,00000521,false,Rx,0,6,00,0C,F6,FF,FF,FF,00,00,
26392133,00000525,false,Rx,0,6,04,09,5E,00,00,00,00,00,
26454696,00000524,false,Rx,0,6,03,0A,F5,FF,FF,FF,00,00,
26455397,00000100,false,Rx,0,8,00,00,00,00,9A,01,C8,00,
26455650,00000101,false,Rx,0,8,00,FF,FE,00,00,00,00,00,
26455896,00000102,false,Rx,0,8,01,90,01,00,00,01,00,00,
26472828,00000522,false,Rx,0,6,01,0C,32,B6,05,00,00,00,
26549558,00000523,false,Rx,0,6,02,01,EF,FF,FF,FF,00,00,
26555395,00000100,false,Rx,0,8,00,00,00,00,9A,01,C8,00,
26555648,00000101,false,Rx,0,8,00,FF,FE,00,00,00,00,00,
26555895,00000102,false,Rx,0,8,01,90,01,00,00,01,00,00,
26655397,00000100,false,Rx,0,8,00,00,00,00,9A,01,C8,00,
26655645,00000101,false,Rx,0,8,00,FF,FE,00,00,00,00,00,
26655890,00000102,false,Rx,0,8,01,90,01,00,00,01,00,00,
26666908,00000526,false,Rx,0,6,05,0C,05,00,00,00,00,00,
26755395,00000100,false,Rx,0,8,00,00,00,00,9A,01,C8,00,
26755643,00000101,false,Rx,0,8,00,FF,FE,00,00,00,00,00,
26755889,00000102,false,Rx,0,8,01,90,01,00,00,01,00,00,
26855394,00000100,false,Rx,0,8,00,00,00,00,9A,01,C8,00,
26855641,00000101,false,Rx,0,8,00,FF,FE,00,00,00,00,00,
26855887,00000102,false,Rx,0,8,01,90,01,00,00,01,00,00,
26955389,00000100,false,Rx,0,8,00,00,00,00,9A,01,C8,00,
26955637,00000101,false,Rx,0,8,00,FF,FE,00,00,00,00,00,
26955890,00000102,false,Rx,0,8,01,90,01,00,00,01,00,00,
26971457,00000528,false,Rx,0,6,07,0D,A6,1E,00,00,00,00,
26990592,00000521,false,Rx,0,6,00,0D,F7,FF,FF,FF,00,00,
27034030,00000527,false,Rx,0,6,06,03,B8,2A,01,00,00,00,
27055388,00000100,false,Rx,0,8,00,00,00,00,9A,01,C8,00,
27055638,00000101,false,Rx,0,8,00,FF,FE,00,00,00,00,00,
27055885,00000102,false,Rx,0,8,01,90,01,00,00,01,00,00,
27078377,00000525,false,Rx,0,6,04,0A,5E,00,00,00,00,00,
27104591,00000522,false,Rx,0,6,01,0D,41,B6,05,00,00,00,
27122778,00000524,false,Rx,0,6,03,0B,F5,FF,FF,FF,00,00,
27155383,00000100,false,Rx,0,8,00,00,00,00,9A,01,C8,00,
27155633,00000101,false,Rx,0,8,00,FF,FE,00,00,00,00,00,
27155885,00000102,false,Rx,0,8,01,90,01,00,00,01,00,00,
27199470,00000523,false,Rx,0,6,02,02,E9,FF,FF,FF,00,00,
27255383,00000100,false,Rx,0,8,00,00,00,00,9A,01,C8,00,
27255630,00000101,false,Rx,0,8,00,FF,FE,00,00,00,00,00,
27255879,00000102,false,Rx,0,8,01,90,01,00,00,01,00,00,
27355382,00000100,false,Rx,0,8,00,00,00,00,9A,01,C8,00,
27355631,00000101,false,Rx,0,8,00,FF,FE,00,00,00,00,00,
27355879,00000102,false,Rx,0,8,01,90,01,00,00,01,00,00,
27371169,00000526,false,Rx,0,6,05,0D,07,00,00,00,00,00,
27455379,00000100,false,Rx,0,8,00,00,00,00,9A,01,C8,00,
27455626,00000101,false,Rx,0,8,00,FF,FE,00,00,00,00,00,
27455875,00000102,false,Rx,0,8,01,90,01,00,00,01,00,00,
27555380,00000100,false,Rx,0,8,00,00,00,00,9A,01,C8,00,
27555628,00000101,false,Rx,0,8,00,FF,FE,00,00,00,00,00,
27555877,00000102,false,Rx,0,8,01,90,01,00,00,01,00,00,
27604146,00000521,false,Rx,0,6,00,0E,F1,FF,FF,FF,00,00,
27655377,00000100,false,Rx,0,8,00,00,00,00,9A,01,C8,00,
27655625,00000101,false,Rx,0,8,00,FF,FE,00,00,00,00,00,
27655873,00000102,false,Rx,0,8,01,90,01,00,00,01,00,00,
27712500,00000528,false,Rx,0,6,07,0E,A6,1E,00,00,00,00,
27736358,00000522,false,Rx,0,6,01,0E,39,B6,05,00,00,00,
27755372,00000100,false,Rx,0,8,00,00,00,00,9A,01,C8,00,
27755619,00000101,false,Rx,0,8,00,FF,FE,00,00,00,00,00,
27755867,00000102,false,Rx,0,8,01,90,01,00,00,01,00,00,
27756614,00000527,false,Rx,0,6,06,04,B8,2A,01,00,00,00,
27764638,00000525,false,Rx,0,6,04,0B,5E,00,00,00,00,00,
27790869,00000524,false,Rx,0,6,03,0C,F7,FF,FF,FF,00,00,
27849397,00000523,false,Rx,0,6,02,03,EA,FF,FF,FF,00,00,
27855371,00000100,false,Rx,0,8,00,00,00,00,9A,01,C8,00,
27855618,00000101,false,Rx,0,8,00,FF,FE,00,00,00,00,00,
27855887,00000102,false,Rx,0,8,01,90,01,00,00,01,00,00,
27955366,00000100,false,Rx,0,8,00,00,00,00,9A,01,C8,00,
27955620,00000101,false,Rx,0,8,00,FF,FE,00,00,00,00,00,
27955866,00000102,false,Rx,0,8,01,90,01,00,00,01,00,00,
28055368,00000100,false,Rx,0,8,00,00,00,00,9A,01,C8,00,
28055615,00000101,false,Rx,0,8,00,FF,FE,00,00,00,00,00,
28055861,00000102,false,Rx,0,8,01,90,01,00,00,01,00,00,
28075813,00000526,false,Rx,0,6,05,0E,05,00,00,00,00,00,
28155363,00000100,false,Rx,0,8,00,00,00,00,9A,01,C8,00,
28155616,00000101,false,Rx,0,8,00,FF,FE,00,00,00,00,00,
28155862,00000102,false,Rx,0,8,01,90,01,00,00,01,00,00,
28217750,00000521,false,Rx,0,6,00,0F,F8,FF,FF,FF,00,00,
28255365,00000100,false,Rx,0,8,00,00,00,00,9A,01,C8,00,
28255614,00000101,false,Rx,0,8,00,FF,FE,00,00,00,00,00,
28255860,00000102,false,Rx,0,8,01,90,01,00,00,01,00,00,
28355361,00000100,false,Rx,0,8,00,00,00,00,9A,01,C8,00,
28355609,00000101,false,Rx,0,8,00,FF,FE,00,00,00,00,00,
28355861,00000102,false,Rx,0,8,01,90,01,00,00,01,00,00,
28368111,00000522,false,Rx,0,6,01,0F,37,B6,05,00,00,00,
28450898,00000525,false,Rx,0,6,04,0C,5E,00,00,00,00,00,
28452954,00000528,false,Rx,0,6,07,0F,A6,1E,00,00,00,00,
28455355,00000100,false,Rx,0,8,00,00,00,00,9A,01,C8,00,
28455608,00000101,false,Rx,0,8,00,FF,FE,00,00,00,00,00,
28455854,00000102,false,Rx,0,8,01,90,01,00,00,01,00,00,
28458960,00000524,false,Rx,0,6,03,0D,F3,FF,FF,FF,00,00,
28479194,00000527,false,Rx,0,6,06,05,B8,2A,01,00,00,00,
28499358,00000523,false,Rx,0,6,02,04,EA,FF,FF,FF,00,00,
28555354,00000100,false,Rx,0,8,00,00,00,00,9A,01,C8,00,
28555608,00000101,false,Rx,0,8,00,FF,FE,00,00,00,00,00,
28555854,00000102,false,Rx,0,8,01,90,01,00,00,01,00,00,
28655355,00000100,false,Rx,0,8,00,00,00,00,9A,01,C8,00,
28655604,00000101,false,Rx,0,8,00,FF,FE,00,00,00,00,00,
28655853,00000102,false,Rx,0,8,01,90,01,00,00,01,00,00,
28755352,00000100,false,Rx,0,8,00,00,00,00,9A,01,C8,00,
28755599,00000101,false,Rx,0,8,00,FF,FE,00,00,00,00,00,
28755847,00000102,false,Rx,0,8,01,90,01,00,00,01,00,00,
28780012,00000526,false,Rx,0,6,05,0F,07,00,00,00,00,00,
28831335,00000521,false,Rx,0,6,00,00,F4,FF,FF,FF,00,00,
28855348,00000100,false,Rx,0,8,00,00,00,00,9A,01,C8,00,
28855603,00000101,false,Rx,0,8,00,FF,FE,00,00,00,00,00,
28855848,00000102,false,Rx,0,8,01,90,01,00,00,01,00,00,
28955346,00000100,false,Rx,0,8,00,00,00,00,9A,01,C8,00,
28955593,00000101,false,Rx,0,8,00,FF,FE,00,00,00,00,00,
28955842,00000102,false,Rx,0,8,01,90,01,00,00,01,00,00,
28999864,00000522,false,Rx,0,6,01,00,39,B6,05,00,00,00,
29055348,00000100,false,Rx,0,8,00,00,00,00,9A,01,C8,00,
29055595,00000101,false,Rx,0,8,00,FF,FE,00,00,00,00,00,
29055844,00000102,false,Rx,0,8,01,90,01,00,00,01,00,00,
29127030,00000524,false,Rx,0,6,03,0E,EA,FF,FF,FF,00,00,
29137142,00000525,false,Rx,0,6,04,0D,5E,00,00,00,00,00,
29149240,00000523,false,Rx,0,6,02,05,E6,FF,FF,FF,00,00,
29155342,00000100,false,Rx,0,8,00,00,00,00,9A,01,C8,00,
29155595,00000101,false,Rx,0,8,00,FF,FE,00,00,00,00,00,
29155845,00000102,false,Rx,0,8,01,90,01,00,00,01,00,00,
29193711,00000528,false,Rx,0,6,07,00,A6,1E,00,00,00,00,
29201779,00000527,false,Rx,0,6,06,06,B8,2A,01,00,00,00,
29255339,00000100,false,Rx,0,8,00,00,00,00,9A,01,C8,00,
29255593,00000101,false,Rx,0,8,00,FF,FE,00,00,00,00,00,
29255838,00000102,false,Rx,0,8,01,90,01,00,00,01,00,00,
29355342,00000100,false,Rx,0,8,00,00,00,00,9A,01,C8,00,
29355589,00000101,false,Rx,0,8,00,FF,FE,00,00,00,00,00,
29355841,00000102,false,Rx,0,8,01,90,01,00,00,01,00,00,
29444931,00000521,false,Rx,0,6,00,01,F8,FF,FF,FF,00,00,
29455340,00000100,false,Rx,0,8,00,00,00,00,9A,01,C8,00,
29455584,00000101,false,Rx,0,8,00,FF,FE,00,00,00,00,00,
29455836,00000102,false,Rx,0,8,01,90,01,00,00,01,00,00,
29484630,00000526,false,Rx,0,6,05,00,FC,FF,FF,FF,00,00,
29555337,00000100,false,Rx,0,8,00,00,00,00,9A,01,C8,00,
29555584,00000101,false,Rx,0,8,00,FF,FE,00,00,00,00,00,
29555830,00000102,false,Rx,0,8,01,90,01,00,00,01,00,00,
29631638,00000522,false,Rx,0,6,01,01,32,B6,05,00,00,00,
29655330,00000100,false,Rx,0,8,00,00,00,00,9A,01,C8,00,
29655586,00000101,false,Rx,0,8,00,FF,FE,00,00,00,00,00,
29655832,00000102,false,Rx,0,8,01,90,01,00,00,01,00,00,
29721599,00000108,false,Rx,0,8,01,F4,01,7D,00,00,00,00,
29721863,00000109,false,Rx,0,8,02,00,00,00,00,20,00,00,
29755334,00000100,false,Rx,0,8,00,00,00,00,9A,01,C8,00,
29755581,00000101,false,Rx,0,8,00,FF,FE,00,00,00,00,00,
29755827,00000102,false,Rx,0,8,01,90,01,00,00,01,00,00,
29795142,00000524,false,Rx,0,6,03,0F,E7,FF,FF,FF,00,00,
29799175,00000523,false,Rx,0,6,02,06,FA,FF,FF,FF,00,00,
29821596,00000108,false,Rx,0,8,01,F4,01,7D,9A,01,00,00,
29822138,00000109,false,Rx,0,8,02,00,00,00,00,24,00,00,
29823416,00000525,false,Rx,0,6,04,0E,5E,00,00,00,00,00,
29855326,00000100,false,Rx,0,8,00,00,00,00,9A,01,C8,00,
29855582,00000101,false,Rx,0,8,00,FF,FE,00,00,00,00,00,
29855828,00000102,false,Rx,0,8,01,90,01,00,00,01,00,00,
29921602,00000108,false,Rx,0,8,01,F4,01,7D,9A,01,00,00,
29922162,00000109,false,Rx,0,8,02,00,00,00,00,24,00,00,
29924373,00000527,false,Rx,0,6,06,07,B8,2A,01,00,00,00,
29934480,00000528,false,Rx,0,6,07,01,A6,1E,00,00,00,00,
29955328,00000100,false,Rx,0,8,00,00,00,00,9A,01,C8,00,
29955575,00000101,false,Rx,0,8,00,FF,FE,00,00,00,00,00,
29955822,00000102,false,Rx,0,8,01,90,01,00,00,01,00,00,
30021603,00000108,false,Rx,0,8,01,F4,01,7D,9A,01,00,00,
30022162,00000109,false,Rx,0,8,02,00,00,00,00,24,00,00,
30055328,00000100,false,Rx,0,8,00,00,00,00,9A,01,C8,00,
30055575,00000101,false,Rx,0,8,00,FF,FE,00,00,00,00,00,
30055823,00000102,false,Rx,0,8,01,90,01,00,00,01,00,00,
30058536,00000521,false,Rx,0,6,00,02,FC,FF,FF,FF,00,00,
30121597,00000108,false,Rx,0,8,01,F4,01,7D,9A,01,00,00,
30122164,00000109,false,Rx,0,8,02,00,00,00,00,24,00,00,
30155324,00000100,false,Rx,0,8,00,00,00,00,9A,01,C8,00,
30155573,00000101,false,Rx,0,8,00,FF,FE,00,00,00,00,00,
30155820,00000102,false,Rx,0,8,01,90,01,00,00,01,00,00,
30189037,00000526,false,Rx,0,6,05,01,0D,00,00,00,00,00,
30221597,00000108,false,Rx,0,8,01,F4,01,7D,9A,01,00,00,
30222201,00000109,false,Rx,0,8,02,01,00,00,00,24,00,00,
30255318,00000100,false,Rx,0,8,00,00,00,00,9A,01,C8,00,
30255572,00000101,false,Rx,0,8,00,FF,FE,00,00,00,00,00,
30255820,00000102,false,Rx,0,8,01,90,01,00,00,01,00,00,
30263381,00000522,false,Rx,0,6,01,02,40,B6,05,00,00,00,
30321600,00000108,false,Rx,0,8,01,F4,01,7D,9A,01,00,00,
30322148,00000109,false,Rx,0,8,02,00,00,00,00,24,00,00,
30355321,00000100,false,Rx,0,8,00,00,00,00,9A,01,C8,00,
30355569,00000101,false,Rx,0,8,00,FF,FE,00,00,00,00,00,
30355817,00000102,false,Rx,0,8,01,90,01,00,00,01,00,00,
30421602,00000108,false,Rx,0,8,01,F4,01,7D,9A,01,00,00,
30422156,00000109,false,Rx,0,8,02,00,00,00,00,24,00,00,
30449086,00000523,false,Rx,0,6,02,07,FA,FF,FF,FF,00,00,
30455319,00000100,false,Rx,0,8,00,00,00,00,9A,01,C8,00,
30455566,00000101,false,Rx,0,8,00,FF,FE,00,00,00,00,00,
30455821,00000102,false,Rx,0,8,01,90,01,00,00,01,00,00,
30463229,00000524,false,Rx,0,6,03,00,F5,FF,FF,FF,00,00,
30509658,00000525,false,Rx,0,6,04,0F,5E,00,00,00,00,00,
30521600,00000108,false,Rx,0,8,01,F4,01,7D,9A,01,00,00,
30522167,00000109,false,Rx,0,8,02,00,00,00,00,24,00,00,
30555312,00000100,false,Rx,0,8,00,00,00,00,9A,01,C8,00,
30555566,00000101,false,Rx,0,8,00,FF,FE,00,00,00,00,00,
30555812,00000102,false,Rx,0,8,01,90,01,00,00,01,00,00,
30621602,00000108,false,Rx,0,8,01,F4,01,7D,9A,01,00,00,
