Time Stamp,ID,Extended,Dir,Bus,LEN,D1,D2,D3,D4,D5,D6,D7,D8
13072768,00000100,false,Rx,0,8,00,00,00,00,9A,01,C8,00,
13073014,00000101,false,Rx,0,8,00,FF,FE,00,00,00,00,00,
13073266,00000102,false,Rx,0,8,00,90,01,00,00,00,64,00,
13100980,00000522,false,Rx,0,6,01,00,E2,DC,05,00,00,00,
13172762,00000100,false,Rx,0,8,00,00,00,00,9A,01,C8,00,
13173014,00000101,false,Rx,0,8,00,FF,FE,00,00,00,00,00,
13173269,00000102,false,Rx,0,8,00,90,01,00,00,00,64,00,
13185709,00000523,false,Rx,0,6,02,05,ED,FF,FF,FF,00,00,
13217544,00000524,false,Rx,0,6,03,0E,F3,FF,FF,FF,00,00,
13272761,00000100,false,Rx,0,8,00,00,00,00,9A,01,C8,00,
13273013,00000101,false,Rx,0,8,00,FF,FE,00,00,00,00,00,
13273264,00000102,false,Rx,0,8,00,90,01,00,00,00,64,00,
13292221,00000526,false,Rx,0,6,05,0B,2F,01,00,00,00,00,
13372762,00000100,false,Rx,0,8,00,00,00,00,9A,01,C8,00,
13373007,00000101,false,Rx,0,8,00,FF,FE,00,00,00,00,00,
13373251,00000102,false,Rx,0,8,00,90,01,00,00,00,64,00,
13407423,00000521,false,Rx,0,6,00,00,FF,FC,FF,FF,00,00,
13414485,00000525,false,Rx,0,6,04,0B,17,01,00,00,00,00,
13472758,00000100,false,Rx,0,8,00,00,00,00,9A,01,C8,00,
13473010,00000101,false,Rx,0,8,00,FF,FE,00,00,00,00,00,
13473256,00000102,false,Rx,0,8,00,90,01,00,00,00,64,00,
13476830,00000528,false,Rx,0,6,07,05,A3,0F,00,00,00,00,
13572758,00000100,false,Rx,0,8,00,00,00,00,9A,01,C8,00,
13573004,00000101,false,Rx,0,8,00,FF,FE,00,00,00,00,00,
13573252,00000102,false,Rx,0,8,00,90,01,00,00,00,64,00,
13672755,00000100,false,Rx,0,8,00,00,00,00,9A,01,C8,00,
13673007,00000101,false,Rx,0,8,00,FF,FE,00,00,00,00,00,
13673256,00000102,false,Rx,0,8,00,90,01,00,00,00,64,00,
13729931,00000522,false,Rx,0,6,01,01,DB,DC,05,00,00,00,
13732012,00000527,false,Rx,0,6,06,0F,94,94,00,00,00,00,
13772749,00000100,false,Rx,0,8,00,00,00,00,9A,01,C8,00,
13773001,00000101,false,Rx,0,8,00,FF,FE,00,00,00,00,00,
13773249,00000102,false,Rx,0,8,00,90,01,00,00,00,64,00,
13832411,00000523,false,Rx,0,6,02,06,ED,FF,FF,FF,00,00,
