Time Stamp,ID,Extended,Dir,Bus,LEN,D1,D2,D3,D4,D5,D6,D7,D8
35102362,00000102,false,Rx,0,8,01,90,01,00,00,01,00,00,
35201862,00000100,false,Rx,0,8,00,00,00,00,9A,01,C8,00,
35202114,00000101,false,Rx,0,8,00,FF,FE,00,00,00,00,00,
35202361,00000102,false,Rx,0,8,01,90,01,00,00,01,00,00,
35301860,00000100,false,Rx,0,8,00,00,00,00,9A,01,C8,00,
35302112,00000101,false,Rx,0,8,00,FF,FE,00,00,00,00,00,
35302358,00000102,false,Rx,0,8,01,90,01,00,00,01,00,00,
35332707,00000527,false,Rx,0,6,06,0B,B6,2A,01,00,00,00,
35371017,00000524,false,Rx,0,6,03,00,EB,FF,FF,FF,00,00,
35401858,00000100,false,Rx,0,8,00,00,00,00,9A,01,C8,00,
35402113,00000101,false,Rx,0,8,00,FF,FE,00,00,00,00,00,
35402361,00000102,false,Rx,0,8,01,90,01,00,00,01,00,00,
35418423,00000521,false,Rx,0,6,00,0C,F6,FF,FF,FF,00,00,
35457800,00000523,false,Rx,0,6,02,00,E5,FF,FF,FF,00,00,
35500253,00000528,false,Rx,0,6,07,0B,A6,1E,00,00,00,00,
35501860,00000100,false,Rx,0,8,00,00,00,00,9A,01,C8,00,
35502111,00000101,false,Rx,0,8,00,FF,FE,00,00,00,00,00,
35502358,00000102,false,Rx,0,8,01,90,01,00,00,01,00,00,
35570843,00000525,false,Rx,0,6,04,06,5E,00,00,00,00,00,
35601853,00000100,false,Rx,0,8,00,00,00,00,9A,01,C8,00,
35602108,00000101,false,Rx,0,8,00,FF,FE,00,00,00,00,00,
35602355,00000102,false,Rx,0,8,01,90,01,00,00,01,00,00,
35627326,00000522,false,Rx,0,6,01,04,D5,B3,05,00,00,00,
35657655,00000526,false,Rx,0,6,05,0F,00,00,00,00,00,00,
35701855,00000100,false,Rx,0,8,00,00,00,00,9A,01,C8,00,
35702104,00000101,false,Rx,0,8,00,FF,FE,00,00,00,00,00,
35702352,00000102,false,Rx,0,8,01,90,01,00,00,01,00,00,
35801853,00000100,false,Rx,0,8,00,00,00,00,9A,01,C8,00,
35802099,00000101,false,Rx,0,8,00,FF,FE,00,00,00,00,00,
35802352,00000102,false,Rx,0,8,01,90,01,00,00,01,00,00,
35901850,00000100,false,Rx,0,8,00,00,00,00,9A,01,C8,00,
35902114,00000101,false,Rx,0,8,00,FF,FE,00,00,00,00,00,
35902349,00000102,false,Rx,0,8,01,90,01,00,00,01,00,00,
36001848,00000100,false,Rx,0,8,00,00,00,00,9A,01,C8,00,
36002101,00000101,false,Rx,0,8,00,FF,FE,00,00,00,00,00,
36002344,00000102,false,Rx,0,8,01,90,01,00,00,01,00,00,
36032033,00000521,false,Rx,0,6,00,0D,F8,FF,FF,FF,00,00,
36039114,00000524,false,Rx,0,6,03,01,F2,FF,FF,FF,00,00,
36055319,00000527,false,Rx,0,6,06,0C,B6,2A,01,00,00,00,
36101843,00000100,false,Rx,0,8,00,00,00,00,9A,01,C8,00,
36102096,00000101,false,Rx,0,8,00,FF,FE,00,00,00,00,00,
36102342,00000102,false,Rx,0,8,01,90,01,00,00,01,00,00,
36107740,00000523,false,Rx,0,6,02,01,ED,FF,FF,FF,00,00,
36201847,00000100,false,Rx,0,8,00,00,00,00,9A,01,C8,00,
36202092,00000101,false,Rx,0,8,00,FF,FE,00,00,00,00,00,
36202342,00000102,false,Rx,0,8,01,90,01,00,00,01,00,00,
36241035,00000528,false,Rx,0,6,07,0C,A6,1E,00,00,00,00,
36257137,00000525,false,Rx,0,6,04,07,5F,00,00,00,00,00,
36259119,00000522,false,Rx,0,6,01,05,E0,B3,05,00,00,00,
36301843,00000100,false,Rx,0,8,00,00,00,00,9A,01,C8,00,
36302089,00000101,false,Rx,0,8,00,FF,FE,00,00,00,00,00,
36302337,00000102,false,Rx,0,8,01,90,01,00,00,01,00,00,
36362389,00000526,false,Rx,0,6,05,00,06,00,00,00,00,00,
36401839,00000100,false,Rx,0,8,00,00,00,00,9A,01,C8,00,
36402091,00000101,false,Rx,0,8,00,FF,FE,00,00,00,00,00,
36402337,00000102,false,Rx,0,8,01,90,01,00,00,01,00,00,
36501838,00000100,false,Rx,0,8,00,00,00,00,9A,01,C8,00,
36502084,00000101,false,Rx,0,8,00,FF,FE,00,00,00,00,00,
36502339,00000102,false,Rx,0,8,01,90,01,00,00,01,00,00,
36601833,00000100,false,Rx,0,8,00,00,00,00,9A,01,C8,00,
36602085,00000101,false,Rx,0,8,00,FF,FE,00,00,00,00,00,
36602333,00000102,false,Rx,0,8,01,90,01,00,00,01,00,00,
36645658,00000521,false,Rx,0,6,00,0E,FA,FF,FF,FF,00,00,
36701832,00000100,false,Rx,0,8,00,00,00,00,9A,01,C8,00,
36702084,00000101,false,Rx,0,8,00,FF,FE,00,00,00,00,00,
36702330,00000102,false,Rx,0,8,01,90,01,00,00,01,00,00,
36707240,00000524,false,Rx,0,6,03,02,EE,FF,FF,FF,00,00,
36757693,00000523,false,Rx,0,6,02,02,ED,FF,FF,FF,00,00,
36777951,00000527,false,Rx,0,6,06,0D,B6,2A,01,00,00,00,
36801831,00000100,false,Rx,0,8,00,00,00,00,9A,01,C8,00,
36802083,00000101,false,Rx,0,8,00,FF,FE,00,00,00,00,00,
36802330,00000102,false,Rx,0,8,01,90,01,00,00,01,00,00,
36891288,00000522,false,Rx,0,6,01,06,EA,B3,05,00,00,00,
36901826,00000100,false,Rx,0,8,00,00,00,00,9A,01,C8,00,
36902078,00000101,false,Rx,0,8,00,FF,FE,00,00,00,00,00,
36902324,00000102,false,Rx,0,8,01,90,01,00,00,01,00,00,
36943417,00000525,false,Rx,0,6,04,08,5E,00,00,00,00,00,
36982140,00000528,false,Rx,0,6,07,0D,A6,1E,00,00,00,00,
37001825,00000100,false,Rx,0,8,00,00,00,00,9A,01,C8,00,
37002077,00000101,false,Rx,0,8,00,FF,FE,00,00,00,00,00,
37002324,00000102,false,Rx,0,8,01,90,01,00,00,01,00,00,
37066855,00000526,false,Rx,0,6,05,01,04,00,00,00,00,00,
37101824,00000100,false,Rx,0,8,00,00,00,00,9A,01,C8,00,
37102076,00000101,false,Rx,0,8,00,FF,FE,00,00,00,00,00,
37102324,00000102,false,Rx,0,8,01,90,01,00,00,01,00,00,
37201819,00000100,false,Rx,0,8,00,00,00,00,9A,01,C8,00,
37202071,00000101,false,Rx,0,8,00,FF,FE,00,00,00,00,00,
37202318,00000102,false,Rx,0,8,01,90,01,00,00,01,00,00,
37259287,00000521,false,Rx,0,6,00,0F,FC,FF,FF,FF,00,00,
37301822,00000100,false,Rx,0,8,00,00,00,00,9A,01,C8,00,
37302068,00000101,false,Rx,0,8,00,FF,FE,00,00,00,00,00,
37302321,00000102,false,Rx,0,8,01,90,01,00,00,01,00,00,
37375397,00000524,false,Rx,0,6,03,03,F8,FF,FF,FF,00,00,
37401816,00000100,false,Rx,0,8,00,00,00,00,9A,01,C8,00,
37402068,00000101,false,Rx,0,8,00,FF,FE,00,00,00,00,00,
37402314,00000102,false,Rx,0,8,01,90,01,00,00,01,00,00,
37407652,00000523,false,Rx,0,6,02,03,E4,FF,FF,FF,00,00,
37500566,00000527,false,Rx,0,6,06,0E,B6,2A,01,00,00,00,
37501819,00000100,false,Rx,0,8,00,00,00,00,9A,01,C8,00,
37502064,00000101,false,Rx,0,8,00,FF,FE,00,00,00,00,00,
37502311,00000102,false,Rx,0,8,01,90,01,00,00,01,00,00,
37522703,00000522,false,Rx,0,6,01,07,D8,B3,05,00,00,00,
37601815,00000100,false,Rx,0,8,00,00,00,00,9A,01,C8,00,
37602060,00000101,false,Rx,0,8,00,FF,FE,00,00,00,00,00,
37602313,00000102,false,Rx,0,8,01,90,01,00,00,01,00,00,
37629717,00000525,false,Rx,0,6,04,09,5E,00,00,00,00,00,
37701810,00000100,false,Rx,0,8,00,00,00,00,9A,01,C8,00,
37702062,00000101,false,Rx,0,8,00,FF,FE,00,00,00,00,00,
37702308,00000102,false,Rx,0,8,01,90,01,00,00,01,00,00,
37722609,00000528,false,Rx,0,6,07,0E,A6,1E,00,00,00,00,
37771023,00000526,false,Rx,0,6,05,02,00,00,00,00,00,00,
37801813,00000100,false,Rx,0,8,00,00,00,00,9A,01,C8,00,
37802061,00000101,false,Rx,0,8,00,FF,FE,00,00,00,00,00,
37802308,00000102,false,Rx,0,8,01,90,01,00,00,01,00,00,
37872920,00000521,false,Rx,0,6,00,00,F5,FF,FF,FF,00,00,
37901806,00000100,false,Rx,0,8,00,00,00,00,9A,01,C8,00,
37902054,00000101,false,Rx,0,8,00,FF,FE,00,00,00,00,00,
37902307,00000102,false,Rx,0,8,01,90,01,00,00,01,00,00,
38001808,00000100,false,Rx,0,8,00,00,00,00,9A,01,C8,00,
38002054,00000101,false,Rx,0,8,00,FF,FE,00,00,00,00,00,
38002306,00000102,false,Rx,0,8,01,90,01,00,00,01,00,00,
38043498,00000524,false,Rx,0,6,03,04,E8,FF,FF,FF,00,00,
38057612,00000523,false,Rx,0,6,02,04,EF,FF,FF,FF,00,00,
38101801,00000100,false,Rx,0,8,00,00,00,00,9A,01,C8,00,
38102056,00000101,false,Rx,0,8,00,FF,FE,00,00,00,00,00,
38102303,00000102,false,Rx,0,8,01,90,01,00,00,01,00,00,
38154494,00000522,false,Rx,0,6,01,08,F4,B3,05,00,00,00,
38201801,00000100,false,Rx,0,8,00,00,00,00,9A,01,C8,00,
38202067,00000101,false,Rx,0,8,00,FF,FE,00,00,00,00,00,
38202303,00000102,false,Rx,0,8,01,90,01,00,00,01,00,00,
38223473,00000527,false,Rx,0,6,06,0F,B6,2A,01,00,00,00,
38301801,00000100,false,Rx,0,8,00,00,00,00,9A,01,C8,00,
38302047,00000101,false,Rx,0,8,00,FF,FE,00,00,00,00,00,
38302298,00000102,false,Rx,0,8,01,90,01,00,00,01,00,00,
38316010,00000525,false,Rx,0,6,04,0A,5E,00,00,00,00,00,
38401800,00000100,false,Rx,0,8,00,00,00,00,9A,01,C8,00,
38402046,00000101,false,Rx,0,8,00,FF,FE,00,00,00,00,00,
38402297,00000102,false,Rx,0,8,01,90,01,00,00,01,00,00,
38463407,00000528,false,Rx,0,6,07,0F,A6,1E,00,00,00,00,
38475584,00000526,false,Rx,0,6,05,03,03,00,00,00,00,00,
38486541,00000521,false,Rx,0,6,00,01,FA,FF,FF,FF,00,00,
38501797,00000100,false,Rx,0,8,00,00,00,00,9A,01,C8,00,
38502043,00000101,false,Rx,0,8,00,FF,FE,00,00,00,00,00,
38502298,00000102,false,Rx,0,8,01,90,01,00,00,01,00,00,
38601794,00000100,false,Rx,0,8,00,00,00,00,9A,01,C8,00,
38602046,00000101,false,Rx,0,8,00,FF,FE,00,00,00,00,00,
38602291,00000102,false,Rx,0,8,01,90,01,00,00,01,00,00,
38701789,00000100,false,Rx,0,8,00,00,00,00,9A,01,C8,00,
38702041,00000101,false,Rx,0,8,00,FF,FE,00,00,00,00,00,
38702290,00000102,false,Rx,0,8,01,90,01,00,00,01,00,00,
38707609,00000523,false,Rx,0,6,02,05,EF,FF,FF,FF,00,00,
38711612,00000524,false,Rx,0,6,03,05,E6,FF,FF,FF,00,00,
38786279,00000522,false,Rx,0,6,01,09,F5,B3,05,00,00,00,
38801785,00000100,false,Rx,0,8,00,00,00,00,9A,01,C8,00,
38802038,00000101,false,Rx,0,8,00,FF,FE,00,00,00,00,00,
38802289,00000102,false,Rx,0,8,01,90,01,00,00,01,00,00,
38901784,00000100,false,Rx,0,8,00,00,00,00,9A,01,C8,00,
38902036,00000101,false,Rx,0,8,00,FF,FE,00,00,00,00,00,
38902288,00000102,false,Rx,0,8,01,90,01,00,00,01,00,00,
38946034,00000527,false,Rx,0,6,06,00,B6,2A,01,00,00,00,
39001783,00000100,false,Rx,0,8,00,00,00,00,9A,01,C8,00,
39002036,00000101,false,Rx,0,8,00,FF,FE,00,00,00,00,00,
39002288,00000102,false,Rx,0,8,01,90,01,00,00,01,00,00,
39002498,00000525,false,Rx,0,6,04,0B,5E,00,00,00,00,00,
39100148,00000521,false,Rx,0,6,00,02,F9,FF,FF,FF,00,00,
39101786,00000100,false,Rx,0,8,00,00,00,00,9A,01,C8,00,
39102035,00000101,false,Rx,0,8,00,FF,FE,00,00,00,00,00,
39102287,00000102,false,Rx,0,8,01,90,01,00,00,01,00,00,
39180202,00000526,false,Rx,0,6,05,04,06,00,00,00,00,00,
39201782,00000100,false,Rx,0,8,00,00,00,00,9A,01,C8,00,
39202031,00000101,false,Rx,0,8,00,FF,FE,00,00,00,00,00,
39202276,00000102,false,Rx,0,8,01,90,01,00,00,01,00,00,
39204183,00000528,false,Rx,0,6,07,00,A6,1E,00,00,00,00,
39301782,00000100,false,Rx,0,8,00,00,00,00,9A,01,C8,00,
39302027,00000101,false,Rx,0,8,00,FF,FE,00,00,00,00,00,
39302281,00000102,false,Rx,0,8,01,90,01,00,00,01,00,00,
39357507,00000523,false,Rx,0,6,02,06,EA,FF,FF,FF,00,00,
39379732,00000524,false,Rx,0,6,03,06,F6,FF,FF,FF,00,00,
39401774,00000100,false,Rx,0,8,00,00,00,00,9A,01,C8,00,
39402025,00000101,false,Rx,0,8,00,FF,FE,00,00,00,00,00,
39402272,00000102,false,Rx,0,8,01,90,01,00,00,01,00,00,
39418061,00000522,false,Rx,0,6,01,0A,F4,B3,05,00,00,00,
39501772,00000100,false,Rx,0,8,00,00,00,00,9A,01,C8,00,
39502025,00000101,false,Rx,0,8,00,FF,FE,00,00,00,00,00,
39502274,00000102,false,Rx,0,8,01,90,01,00,00,01,00,00,
39601773,00000100,false,Rx,0,8,00,00,00,00,9A,01,C8,00,
39602025,00000101,false,Rx,0,8,00,FF,FE,00,00,00,00,00,
39602274,00000102,false,Rx,0,8,01,90,01,00,00,01,00,00,
39668423,00000527,false,Rx,0,6,06,01,B6,2A,01,00,00,00,
39688557,00000525,false,Rx,0,6,04,0C,5E,00,00,00,00,00,
39701770,00000100,false,Rx,0,8,00,00,00,00,9A,01,C8,00,
39702023,00000101,false,Rx,0,8,00,FF,FE,00,00,00,00,00,
39702272,00000102,false,Rx,0,8,01,90,01,00,00,01,00,00,
39713769,00000521,false,Rx,0,6,00,03,FB,FF,FF,FF,00,00,
39801770,00000100,false,Rx,0,8,00,00,00,00,9A,01,C8,00,
39802016,00000101,false,Rx,0,8,00,FF,FE,00,00,00,00,00,
39802266,00000102,false,Rx,0,8,01,90,01,00,00,01,00,00,
39884480,00000526,false,Rx,0,6,05,05,04,00,00,00,00,00,
39901764,00000100,false,Rx,0,8,00,00,00,00,9A,01,C8,00,
39902016,00000101,false,Rx,0,8,00,FF,FE,00,00,00,00,00,
39902268,00000102,false,Rx,0,8,01,90,01,00,00,01,00,00,
39944960,00000528,false,Rx,0,6,07,01,A6,1E,00,00,00,00,
40001762,00000100,false,Rx,0,8,00,00,00,00,9A,01,C8,00,
40002014,00000101,false,Rx,0,8,00,FF,FE,00,00,00,00,00,
40002264,00000102,false,Rx,0,8,01,90,01,00,00,01,00,00,
40007472,00000523,false,Rx,0,6,02,07,EA,FF,FF,FF,00,00,
40047831,00000524,false,Rx,0,6,03,07,05,00,00,00,00,00,
40049831,00000522,false,Rx,0,6,01,0B,F5,B3,05,00,00,00,
40101763,00000100,false,Rx,0,8,00,00,00,00,9A,01,C8,00,
40102015,00000101,false,Rx,0,8,00,FF,FE,00,00,00,00,00,
40102276,00000102,false,Rx,0,8,01,90,01,00,00,01,00,00,
40201758,00000100,false,Rx,0,8,00,00,00,00,9A,01,C8,00,
40202011,00000101,false,Rx,0,8,00,FF,FE,00,00,00,00,00,
40202256,00000102,false,Rx,0,8,01,90,01,00,00,01,00,00,
40301760,00000100,false,Rx,0,8,00,00,00,00,9A,01,C8,00,
40302006,00000101,false,Rx,0,8,00,FF,FE,00,00,00,00,00,
40302259,00000102,false,Rx,0,8,01,90,01,00,00,01,00,00,
40327371,00000521,false,Rx,0,6,00,04,F8,FF,FF,FF,00,00,
40374839,00000525,false,Rx,0,6,04,0D,5E,00,00,00,00,00,
40391025,00000527,false,Rx,0,6,06,02,B6,2A,01,00,00,00,
40401757,00000100,false,Rx,0,8,00,00,00,00,9A,01,C8,00,
40402003,00000101,false,Rx,0,8,00,FF,FE,00,00,00,00,00,
40402255,00000102,false,Rx,0,8,01,90,01,00,00,01,00,00,
40501750,00000100,false,Rx,0,8,00,00,00,00,9A,01,C8,00,
40502001,00000101,false,Rx,0,8,00,FF,FE,00,00,00,00,00,
40502253,00000102,false,Rx,0,8,01,90,01,00,00,01,00,00,
40589120,00000526,false,Rx,0,6,05,06,08,00,00,00,00,00,
40601750,00000100,false,Rx,0,8,00,00,00,00,9A,01,C8,00,
40602005,00000101,false,Rx,0,8,00,FF,FE,00,00,00,00,00,
40602251,00000102,false,Rx,0,8,01,90,01,00,00,01,00,00,
40657419,00000523,false,Rx,0,6,02,08,EA,FF,FF,FF,00,00,
40681608,00000522,false,Rx,0,6,01,0C,F2,B3,05,00,00,00,
40685732,00000528,false,Rx,0,6,07,02,A6,1E,00,00,00,00,
40701751,00000100,false,Rx,0,8,00,00,00,00,9A,01,C8,00,
40701998,00000101,false,Rx,0,8,00,FF,FE,00,00,00,00,00,
40702250,00000102,false,Rx,0,8,01,90,01,00,00,01,00,00,
40715953,00000524,false,Rx,0,6,03,08,E0,FF,FF,FF,00,00,
40801746,00000100,false,Rx,0,8,00,00,00,00,9A,01,C8,00,
40801999,00000101,false,Rx,0,8,00,FF,FE,00,00,00,00,00,
40802245,00000102,false,Rx,0,8,01,90,01,00,00,01,00,00,
40901748,00000100,false,Rx,0,8,00,00,00,00,9A,01,C8,00,
40901994,00000101,false,Rx,0,8,00,FF,FE,00,00,00,00,00,
40902247,00000102,false,Rx,0,8,01,90,01,00,00,01,00,00,
40940992,00000521,false,Rx,0,6,00,05,FA,FF,FF,FF,00,00,
41001742,00000100,false,Rx,0,8,00,00,00,00,9A,01,C8,00,
41001994,00000101,false,Rx,0,8,00,FF,FE,00,00,00,00,00,
41002240,00000102,false,Rx,0,8,01,90,01,00,00,01,00,00,
41061121,00000525,false,Rx,0,6,04,0E,5E,00,00,00,00,00,
41101745,00000100,false,Rx,0,8,00,00,00,00,9A,01,C8,00,
41102005,00000101,false,Rx,0,8,00,FF,FE,00,00,00,00,00,
41102240,00000102,false,Rx,0,8,01,90,01,00,00,01,00,00,
41113646,00000527,false,Rx,0,6,06,03,B6,2A,01,00,00,00,
41201739,00000100,false,Rx,0,8,00,00,00,00,9A,01,C8,00,
41201991,00000101,false,Rx,0,8,00,FF,FE,00,00,00,00,00,
41202240,00000102,false,Rx,0,8,01,90,01,00,00,01,00,00,
41293563,00000526,false,Rx,0,6,05,07,02,00,00,00,00,00,
41301738,00000100,false,Rx,0,8,00,00,00,00,9A,01,C8,00,
41301991,00000101,false,Rx,0,8,00,FF,FE,00,00,00,00,00,
41302236,00000102,false,Rx,0,8,01,90,01,00,00,01,00,00,
41307357,00000523,false,Rx,0,6,02,09,F2,FF,FF,FF,00,00,
41313404,00000522,false,Rx,0,6,01,0D,EE,B3,05,00,00,00,
41384065,00000524,false,Rx,0,6,03,09,F9,FF,FF,FF,00,00,
41401732,00000100,false,Rx,0,8,00,00,00,00,9A,01,C8,00,
41401985,00000101,false,Rx,0,8,00,FF,FE,00,00,00,00,00,
41402236,00000102,false,Rx,0,8,01,90,01,00,00,01,00,00,
41426524,00000528,false,Rx,0,6,07,03,A6,1E,00,00,00,00,
41501732,00000100,false,Rx,0,8,00,00,00,00,9A,01,C8,00,
41501984,00000101,false,Rx,0,8,00,FF,FE,00,00,00,00,00,
41502233,00000102,false,Rx,0,8,01,90,01,00,00,01,00,00,
41554744,00000521,false,Rx,0,6,00,06,F8,FF,FF,FF,00,00,
41601731,00000100,false,Rx,0,8,00,00,00,00,9A,01,C8,00,
41601983,00000101,false,Rx,0,8,00,FF,FE,00,00,00,00,00,
41602228,00000102,false,Rx,0,8,01,90,01,00,00,01,00,00,
41701733,00000100,false,Rx,0,8,00,00,00,00,9A,01,C8,00,
41701978,00000101,false,Rx,0,8,00,FF,FE,00,00,00,00,00,
41702232,00000102,false,Rx,0,8,01,90,01,00,00,01,00,00,
41747416,00000525,false,Rx,0,6,04,0F,5E,00,00,00,00,00,
41801728,00000100,false,Rx,0,8,00,00,00,00,9A,01,C8,00,
41801980,00000101,false,Rx,0,8,00,FF,FE,00,00,00,00,00,
41802226,00000102,false,Rx,0,8,01,90,01,00,00,01,00,00,
41836270,00000527,false,Rx,0,6,06,04,B6,2A,01,00,00,00,
41901726,00000100,false,Rx,0,8,00,00,00,00,9A,01,C8,00,
41901972,00000101,false,Rx,0,8,00,FF,FE,00,00,00,00,00,
41902224,00000102,false,Rx,0,8,01,90,01,00,00,01,00,00,
41945199,00000522,false,Rx,0,6,01,0E,F3,B3,05,00,00,00,
41957326,00000523,false,Rx,0,6,02,0A,FB,FF,FF,FF,00,00,
41997990,00000526,false,Rx,0,6,05,08,09,00,00,00,00,00,
42001721,00000100,false,Rx,0,8,00,00,00,00,9A,01,C8,00,
42001973,00000101,false,Rx,0,8,00,FF,FE,00,00,00,00,00,
42002219,00000102,false,Rx,0,8,01,90,01,00,00,01,00,00,
42052194,00000524,false,Rx,0,6,03,0A,F2,FF,FF,FF,00,00,
42101721,00000100,false,Rx,0,8,00,00,00,00,9A,01,C8,00,
42101973,00000101,false,Rx,0,8,00,FF,FE,00,00,00,00,00,
42102219,00000102,false,Rx,0,8,01,90,01,00,00,01,00,00,
42167542,00000528,false,Rx,0,6,07,04,A6,1E,00,00,00,00,
42168511,00000521,false,Rx,0,6,00,07,F8,FF,FF,FF,00,00,
42201717,00000100,false,Rx,0,8,00,00,00,00,9A,01,C8,00,
42201969,00000101,false,Rx,0,8,00,FF,FE,00,00,00,00,00,
42202214,00000102,false,Rx,0,8,01,90,01,00,00,01,00,00,
42301717,00000100,false,Rx,0,8,00,00,00,00,9A,01,C8,00,
42301969,00000101,false,Rx,0,8,00,FF,FE,00,00,00,00,00,
42302215,00000102,false,Rx,0,8,01,90,01,00,00,01,00,00,
42401713,00000100,false,Rx,0,8,00,00,00,00,9A,01,C8,00,
42401965,00000101,false,Rx,0,8,00,FF,FE,00,00,00,00,00,
42402211,00000102,false,Rx,0,8,01,90,01,00,00,01,00,00,
42433721,00000525,false,Rx,0,6,04,00,5E,00,00,00,00,00,
42501714,00000100,false,Rx,0,8,00,00,00,00,9A,01,C8,00,
42501960,00000101,false,Rx,0,8,00,FF,FE,00,00,00,00,00,
42502212,00000102,false,Rx,0,8,01,90,01,00,00,01,00,00,
42558905,00000527,false,Rx,0,6,06,05,B6,2A,01,00,00,00,
42577005,00000522,false,Rx,0,6,01,0F,F8,B3,05,00,00,00,
42601712,00000100,false,Rx,0,8,00,00,00,00,9A,01,C8,00,
42601963,00000101,false,Rx,0,8,00,FF,FE,00,00,00,00,00,
42602209,00000102,false,Rx,0,8,01,90,01,00,00,01,00,00,
42607298,00000523,false,Rx,0,6,02,0B,FB,FF,FF,FF,00,00,
42701707,00000100,false,Rx,0,8,00,00,00,00,9A,01,C8,00,
42701959,00000101,false,Rx,0,8,00,FF,FE,00,00,00,00,00,
42702206,00000102,false,Rx,0,8,01,90,01,00,00,01,00,00,
42702409,00000526,false,Rx,0,6,05,09,08,00,00,00,00,00,
42720339,00000524,false,Rx,0,6,03,0B,F2,FF,FF,FF,00,00,
42781879,00000521,false,Rx,0,6,00,08,F6,FF,FF,FF,00,00,
42801704,00000100,false,Rx,0,8,00,00,00,00,9A,01,C8,00,
42801960,00000101,false,Rx,0,8,00,FF,FE,00,00,00,00,00,
42802206,00000102,false,Rx,0,8,01,90,01,00,00,01,00,00,
42901708,00000100,false,Rx,0,8,00,00,00,00,9A,01,C8,00,
42901954,00000101,false,Rx,0,8,00,FF,FE,00,00,00,00,00,
42902206,00000102,false,Rx,0,8,01,90,01,00,00,01,00,00,
42908108,00000528,false,Rx,0,6,07,05,A6,1E,00,00,00,00,
43001704,00000100,false,Rx,0,8,00,00,00,00,9A,01,C8,00,
43001950,00000101,false,Rx,0,8,00,FF,FE,00,00,00,00,00,
43002199,00000102,false,Rx,0,8,01,90,01,00,00,01,00,00,
43101702,00000100,false,Rx,0,8,00,00,00,00,9A,01,C8,00,
43101954,00000101,false,Rx,0,8,00,FF,FE,00,00,00,00,00,
43102196,00000102,false,Rx,0,8,01,90,01,00,00,01,00,00,
43120005,00000525,false,Rx,0,6,04,01,5E,00,00,00,00,00,
43201696,00000100,false,Rx,0,8,00,00,00,00,9A,01,C8,00,
43201948,00000101,false,Rx,0,8,00,FF,FE,00,00,00,00,00,
43202196,00000102,false,Rx,0,8,01,90,01,00,00,01,00,00,
43208775,00000522,false,Rx,0,6,01,00,06,B4,05,00,00,00,
43257238,00000523,false,Rx,0,6,02,0C,EA,FF,FF,FF,00,00,
43281523,00000527,false,Rx,0,6,06,06,B6,2A,01,00,00,00,
43301695,00000100,false,Rx,0,8,00,00,00,00,9A,01,C8,00,
43301946,00000101,false,Rx,0,8,00,FF,FE,00,00,00,00,00,
43302195,00000102,false,Rx,0,8,01,90,01,00,00,01,00,00,
43388452,00000524,false,Rx,0,6,03,0C,EC,FF,FF,FF,00,00,
43395495,00000521,false,Rx,0,6,00,09,FA,FF,FF,FF,00,00,
43401692,00000100,false,Rx,0,8,00,00,00,00,9A,01,C8,00,
43401944,00000101,false,Rx,0,8,00,FF,FE,00,00,00,00,00,
43402191,00000102,false,Rx,0,8,01,90,01,00,00,01,00,00,
43406923,00000526,false,Rx,0,6,05,0A,06,00,00,00,00,00,
43501689,00000100,false,Rx,0,8,00,00,00,00,9A,01,C8,00,
43501940,00000101,false,Rx,0,8,00,FF,FE,00,00,00,00,00,
43502188,00000102,false,Rx,0,8,01,90,01,00,00,01,00,00,
43601689,00000100,false,Rx,0,8,00,00,00,00,9A,01,C8,00,
43601940,00000101,false,Rx,0,8,00,FF,FE,00,00,00,00,00,
43602186,00000102,false,Rx,0,8,01,90,01,00,00,01,00,00,
43648896,00000528,false,Rx,0,6,07,06,A6,1E,00,00,00,00,
43701686,00000100,false,Rx,0,8,00,00,00,00,9A,01,C8,00,
43701938,00000101,false,Rx,0,8,00,FF,FE,00,00,00,00,00,
43702184,00000102,false,Rx,0,8,01,90,01,00,00,01,00,00,
43801685,00000100,false,Rx,0,8,00,00,00,00,9A,01,C8,00,
43801936,00000101,false,Rx,0,8,00,FF,FE,00,00,00,00,00,
43802182,00000102,false,Rx,0,8,01,90,01,00,00,01,00,00,
43806292,00000525,false,Rx,0,6,04,02,5F,00,00,00,00,00,
43840578,00000522,false,Rx,0,6,01,01,03,B4,05,00,00,00,
43901683,00000100,false,Rx,0,8,00,00,00,00,9A,01,C8,00,
43901936,00000101,false,Rx,0,8,00,FF,FE,00,00,00,00,00,
43902182,00000102,false,Rx,0,8,01,90,01,00,00,01,00,00,
43907198,00000523,false,Rx,0,6,02,0D,E2,FF,FF,FF,00,00,
44001682,00000100,false,Rx,0,8,00,00,00,00,9A,01,C8,00,
44001934,00000101,false,Rx,0,8,00,FF,FE,00,00,00,00,00,
44002180,00000102,false,Rx,0,8,01,90,01,00,00,01,00,00,
44004139,00000527,false,Rx,0,6,06,07,B6,2A,01,00,00,00,
44009521,00000521,false,Rx,0,6,00,0A,F7,FF,FF,FF,00,00,
44056567,00000524,false,Rx,0,6,03,0D,F0,FF,FF,FF,00,00,
44101679,00000100,false,Rx,0,8,00,00,00,00,9A,01,C8,00,
44101928,00000101,false,Rx,0,8,00,FF,FE,00,00,00,00,00,
44102180,00000102,false,Rx,0,8,01,90,01,00,00,01,00,00,
44111197,00000526,false,Rx,0,6,05,0B,06,00,00,00,00,00,
