Time Stamp,ID,Extended,Dir,Bus,LEN,D1,D2,D3,D4,D5,D6,D7,D8
6858126,00000102,false,Rx,0,8,01,90,01,00,00,01,00,00,
6887559,00000523,false,Rx,0,6,02,0F,F9,FF,FF,FF,00,00,
6957628,00000100,false,Rx,0,8,00,00,00,00,9A,01,C8,00,
6957873,00000101,false,Rx,0,8,00,FF,FE,00,00,00,00,00,
6958126,00000102,false,Rx,0,8,01,90,01,00,00,01,00,00,
7057624,00000100,false,Rx,0,8,00,00,00,00,9A,01,C8,00,
7057876,00000101,false,Rx,0,8,00,FF,FE,00,00,00,00,00,
7058123,00000102,false,Rx,0,8,01,90,01,00,00,01,00,00,
7149995,00000528,false,Rx,0,6,07,00,03,26,00,00,00,00,
7157622,00000100,false,Rx,0,8,00,00,00,00,9A,01,C8,00,
7157874,00000101,false,Rx,0,8,00,FF,FE,00,00,00,00,00,
7158121,00000102,false,Rx,0,8,01,90,01,00,00,01,00,00,
7212474,00000522,false,Rx,0,6,01,07,02,AE,05,00,00,00,
7255239,00000527,false,Rx,0,6,06,0E,B8,73,01,00,00,00,
7257622,00000100,false,Rx,0,8,00,00,00,00,9A,01,C8,00,
7257867,00000101,false,Rx,0,8,00,FF,FE,00,00,00,00,00,
7258121,00000102,false,Rx,0,8,01,90,01,00,00,01,00,00,
7343937,00000525,false,Rx,0,6,04,08,65,00,00,00,00,00,
7357622,00000100,false,Rx,0,8,00,00,00,00,9A,01,C8,00,
7357867,00000101,false,Rx,0,8,00,FF,FE,00,00,00,00,00,
7358114,00000102,false,Rx,0,8,01,90,01,00,00,01,00,00,
7367899,00000524,false,Rx,0,6,03,05,EE,FF,FF,FF,00,00,
7402174,00000521,false,Rx,0,6,00,0D,F8,FF,FF,FF,00,00,
7457614,00000100,false,Rx,0,8,00,00,00,00,9A,01,C8,00,
7457866,00000101,false,Rx,0,8,00,FF,FE,00,00,00,00,00,
7458113,00000102,false,Rx,0,8,01,90,01,00,00,01,00,00,
7501384,00000526,false,Rx,0,6,05,06,06,00,00,00,00,00,
7537405,00000523,false,Rx,0,6,02,00,F9,FF,FF,FF,00,00,
7557616,00000100,false,Rx,0,8,00,00,00,00,9A,01,C8,00,
7557861,00000101,false,Rx,0,8,00,FF,FE,00,00,00,00,00,
7558115,00000102,false,Rx,0,8,01,90,01,00,00,01,00,00,
7657614,00000100,false,Rx,0,8,00,00,00,00,9A,01,C8,00,
7657860,00000101,false,Rx,0,8,00,FF,FE,00,00,00,00,00,
